None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
237,296,295,196,112,,72,0,0,0,281,723,183,11,77,836,849,26,9,174,0,242,1188,178,0,28452,33,1685,3,3,143,83,43,12
6098,5976,5245,3540,2281,,764,357,0,0,11144,12993,3214,650,1487,20876,17748,6360,124,985,0,16286,14413,1825,1118,24778,570,38624,459,642,2654,2386,2243,158
497,734,1022,156,164,,98,14,5,0,1342,1177,426,190,133,2305,1819,686,0,79,5,1266,1886,299,378,25353,51,4124,74,95,197,186,130,13
397,1205,786,120,96,,70,0,0,0,1164,1209,544,77,221,2022,1955,1946,20,70,0,120,1758,156,27,17644,69,3977,126,92,104,216,375,17
122,159,154,35,39,,0,0,0,0,211,137,90,11,130,410,248,249,0,0,0,25,378,3,6,15281,37,658,0,6,28,2,57,1
234,395,348,73,26,,0,0,0,0,470,580,157,39,86,986,802,938,0,0,0,71,786,21,6,20417,154,1788,26,24,164,111,189,10
121,281,202,60,38,,6,0,0,0,246,293,154,35,72,473,435,389,0,4,4,10,490,4,9,19613,18,908,15,6,20,41,20,0
1276,2959,3043,1606,788,,53,306,0,0,6374,2850,1224,329,552,8145,6674,11814,82,59,0,636,2074,340,355,21464,799,14819,162,204,965,1011,822,156
500,1040,890,312,164,,0,0,0,0,983,1776,552,113,240,2426,2366,481,0,0,2,213,4103,18,57,30675,144,4792,31,108,415,204,328,8
228,346,287,67,60,,30,0,0,0,604,383,122,56,115,925,731,1380,0,34,0,1,242,0,0,20450,169,1656,35,45,181,75,148,5
1283,1757,2424,1132,652,,230,0,0,0,1873,4607,869,372,540,5519,5174,1054,0,266,0,622,8533,158,248,30798,147,10693,133,84,468,967,707,12
211,543,513,190,198,,9,0,0,0,581,1013,235,13,94,1509,1096,1062,7,9,4,112,1393,27,50,29779,104,2605,151,69,201,170,102,3
156,334,535,151,111,,19,0,0,0,566,709,159,48,64,1063,1014,865,6,24,0,110,1045,12,66,30875,79,2077,61,26,192,142,104,1
1091,1191,1415,446,295,,31,10,0,0,4647,1323,626,339,480,4489,4251,6668,0,73,0,608,1332,198,198,15435,620,8740,114,66,355,436,445,93
1716,4374,2702,834,773,,192,41,0,0,5217,4020,1803,440,1127,8740,7129,10126,14,199,7,177,5303,83,91,19133,292,15869,386,176,894,673,788,127
343,624,494,38,37,,0,0,0,0,633,676,156,71,179,1170,1024,1239,45,0,0,7,896,7,7,22500,72,2194,35,39,143,143,69,12
136,331,231,47,35,,0,0,0,0,276,438,141,30,62,595,601,483,0,0,0,2,675,0,36,19561,54,1196,0,28,40,92,63,0
234,375,242,29,17,,10,0,0,0,327,465,209,36,52,632,750,71,71,0,0,81,1220,10,10,20841,74,1382,0,7,97,125,38,0
216,572,274,116,50,,0,0,0,0,592,502,197,88,123,1233,835,1266,3,0,0,51,708,4,40,22519,85,2068,51,8,216,149,128,7
826,1278,642,169,32,,0,0,0,0,974,1140,813,110,267,2333,2006,866,0,0,0,50,3363,32,78,17605,175,4339,13,112,248,225,152,0
120,134,104,32,22,,3,0,0,0,161,154,71,25,54,353,316,0,30,6,0,128,510,19,0,20785,21,669,22,10,51,63,25,6
832,1885,1479,700,471,,40,16,0,0,1756,3130,1071,158,448,4693,3581,1492,20,43,0,305,6377,165,37,21156,409,8274,142,124,576,301,494,36
2158,3672,3326,1851,1348,,13,0,0,13,5397,5329,2070,834,1188,9791,8755,9980,0,52,16,507,7571,173,484,20046,617,18546,458,315,877,1076,1003,33
463,878,711,378,341,,0,26,0,0,1028,1342,473,56,304,2269,1772,2069,0,0,0,19,1868,27,58,28015,82,4041,55,51,210,304,129,11
390,517,349,101,32,,481,6,0,0,1333,600,122,72,151,1476,1273,1222,0,605,0,513,387,288,53,13608,54,2749,39,64,70,126,118,14
57,127,78,32,7,,0,0,0,0,71,216,41,11,10,227,195,99,0,0,0,4,318,0,1,25536,3,422,9,3,13,33,26,0
203,337,116,84,20,,28,0,0,0,461,245,106,25,77,518,624,821,0,28,0,0,293,0,0,17208,119,1142,17,38,61,50,29,0
57,116,113,38,11,,15,0,0,0,150,198,35,21,14,377,212,282,5,15,0,83,209,18,0,21500,28,589,4,7,41,95,35,0
690,1614,861,466,179,,13,0,0,0,1571,1409,721,268,542,3137,2479,3463,0,29,0,50,2086,1,14,16857,203,5616,69,106,287,342,235,20
570,1396,1697,1925,1252,,409,141,0,0,1825,5052,605,100,438,5546,4963,1222,0,607,0,677,7552,44,516,44746,78,10509,257,152,701,745,615,1
286,1067,1415,696,528,,25,0,0,0,960,2848,530,62,288,3252,3059,678,0,67,0,226,5195,0,145,28280,58,6311,171,156,268,678,494,10
699,815,585,238,133,,61,0,0,0,1185,1067,423,162,297,2007,1971,1527,0,208,0,417,1857,78,89,14197,183,3978,168,77,225,168,315,7
186,256,239,93,40,,53,0,0,0,206,474,109,9,99,674,607,29,0,84,0,279,863,79,42,25711,4,1281,26,19,154,120,36,4
1029,3024,1817,575,282,,90,36,0,0,2686,2716,1069,538,663,4547,5267,4404,44,90,0,1140,4059,245,331,18172,226,9814,148,174,583,596,395,36
411,993,591,201,108,,36,0,0,0,1277,749,381,152,264,1686,1801,2455,0,36,0,71,950,22,4,17131,110,3487,86,74,147,285,220,20
448,301,160,8,33,,0,0,0,0,400,461,91,74,126,720,741,387,0,0,0,615,464,206,13,16362,63,1461,19,8,87,124,105,3
479,741,620,86,23,,42,20,0,0,635,1030,348,79,117,1321,1312,569,0,71,0,571,1355,238,67,28576,50,2633,59,34,149,135,101,7
78,159,101,35,77,,0,0,0,0,106,317,71,0,17,322,440,200,0,0,0,0,562,0,0,30446,28,762,39,46,79,27,51,0
186,493,477,122,89,,6,11,0,0,637,684,247,49,59,1339,1108,770,15,3,0,8,1590,0,61,26952,150,2447,100,23,299,125,183,5
269,527,409,116,55,,6,0,0,0,663,894,120,32,89,1123,1254,210,0,13,0,300,1781,63,53,22190,121,2377,28,3,195,173,144,2
531,1157,1065,339,132,,10,0,0,0,1672,1572,485,163,290,2595,2614,2087,0,74,0,267,2458,206,323,19234,352,5209,152,56,238,464,302,42
868,2386,2707,661,381,,113,0,0,0,1687,3946,1468,50,792,5438,4414,510,26,180,24,62,8728,0,356,25618,166,9852,160,178,333,583,480,35
350,834,1032,329,113,,85,0,0,0,905,1186,611,102,203,1725,1838,173,18,99,0,0,3023,0,250,22262,171,3563,15,55,50,156,150,28
657,830,524,137,62,,21,0,0,0,1053,1009,216,97,234,2045,1564,2379,0,21,0,0,1204,0,5,21001,347,3609,81,6,322,339,170,31
615,880,619,282,265,,43,0,0,0,947,1164,487,64,324,2262,1792,2345,23,63,0,0,1518,0,105,23140,302,4054,114,62,314,298,172,11
295,667,527,84,99,,20,0,0,0,865,676,294,50,290,1361,1139,1443,0,0,0,50,973,0,52,19483,144,2500,17,0,90,109,243,2
1263,2980,2815,844,701,,141,0,0,0,4022,3153,1792,463,836,7359,6485,6449,3,141,0,870,6106,279,402,21815,552,13844,307,335,1134,879,383,51
456,644,355,42,14,,0,10,0,0,617,688,244,71,130,1249,1193,1242,0,0,0,22,1118,0,60,18714,76,2442,45,67,128,298,95,15
162,322,246,99,28,,7,0,0,0,290,555,95,36,66,627,690,22,0,7,0,80,1208,3,0,23145,47,1317,10,23,113,77,77,0
204,188,117,30,12,,11,0,3,0,179,184,110,5,142,421,354,115,0,0,3,0,622,11,24,14747,69,775,12,24,27,11,42,0
472,716,340,47,16,,0,19,0,0,1118,374,248,54,37,253,1650,1234,10,0,0,136,503,75,31,2630,13,1903,15,5,20,27,147,0
331,1108,762,416,146,,0,0,0,0,1005,1808,318,147,219,2517,1849,836,0,0,0,71,3390,0,69,30469,26,4366,55,122,234,145,150,4
301,992,563,203,237,,8,0,0,0,860,1084,616,47,228,1821,1705,724,27,0,0,65,2676,39,34,27258,132,3526,12,42,143,206,158,8
2824,4155,5478,3548,1176,,461,49,0,0,6274,10578,2729,383,921,14407,12720,3301,177,539,0,8166,15184,2269,736,26964,1058,27127,847,414,2089,1462,1366,34
482,2207,3063,4444,2638,,3151,101,0,0,4048,8884,1523,223,700,10310,8905,1994,95,3949,0,1381,11359,275,420,40098,336,19215,393,313,852,1363,1364,29
486,858,496,79,87,,20,0,0,0,819,847,345,150,271,1761,1324,1485,44,20,0,58,1431,27,53,16983,102,3085,17,26,226,210,130,5
546,1135,652,140,126,,0,0,0,0,919,1261,424,68,220,2018,1673,2743,0,0,0,49,921,0,0,21444,146,3691,42,46,187,335,102,32
1953,2146,1776,1518,850,,1770,294,0,0,3152,5020,862,121,390,5972,6589,2046,108,2639,0,3703,3751,1238,608,27744,217,12561,193,175,700,1094,532,47
1109,1524,1536,562,117,,183,59,0,0,1718,3062,579,152,225,3563,3740,729,0,394,0,796,5327,169,189,25609,285,7303,85,45,350,326,498,7
951,2470,1430,505,358,,0,0,0,0,2833,2117,874,362,728,4994,3871,4696,0,18,0,212,3829,105,138,15330,153,8865,176,58,426,679,510,43
474,366,422,94,82,,0,0,0,0,642,702,250,46,168,1116,1018,518,18,8,5,39,1407,0,139,19322,82,2134,24,10,65,107,148,8
442,646,217,47,99,,34,0,0,0,757,491,173,51,149,1012,964,1573,0,45,0,0,350,0,8,18184,79,1976,12,46,84,91,67,14
1575,2477,1733,474,313,,21,0,0,0,2494,3185,897,257,809,4910,4618,4054,111,36,91,1804,3464,98,377,19282,328,9528,241,19,681,497,513,21
424,707,360,122,100,,4,0,0,0,986,668,140,46,249,1216,1412,1866,3,4,0,162,588,132,5,17716,100,2628,7,60,185,137,141,16
314,1013,823,206,49,,15,0,0,0,1466,1266,340,69,46,2153,2091,1301,0,15,0,0,2632,0,296,18354,104,4244,164,40,452,158,440,38
3048,5450,3651,1538,854,,112,96,0,0,8067,5422,2600,775,1018,12113,10612,12596,41,253,0,1190,8370,121,284,18934,779,22725,591,326,1393,1227,1158,261
862,1174,819,346,251,,2,11,0,0,1490,1497,565,121,362,2141,2937,1807,5,3,0,273,2960,119,38,24158,122,5078,99,72,368,212,238,4
233,468,108,84,33,,0,0,0,0,384,334,129,22,126,632,598,693,0,0,0,0,537,0,0,16891,5,1230,24,50,80,17,43,0
18,86,124,80,41,,10,0,0,0,64,224,33,6,32,195,195,3,0,16,0,0,352,0,19,32292,7,390,0,0,8,9,10,3
1304,2611,1723,685,711,,203,0,0,0,2439,3669,1001,380,805,6016,4457,3629,4,229,0,1490,4994,1080,306,19279,625,10473,229,143,637,595,502,65
94,89,98,3,2,,3,0,0,0,155,105,63,5,25,209,215,260,0,3,0,0,144,0,17,17057,16,424,0,2,10,19,29,0
742,1264,749,314,153,,57,1,0,0,2253,919,559,118,179,2055,2682,3003,20,89,0,498,1060,64,145,18936,168,4737,96,26,293,132,167,22
648,800,831,148,155,,115,0,0,0,1406,977,369,147,276,2301,1921,3314,0,195,0,0,667,0,46,15991,180,4222,186,78,383,203,332,18
229,637,710,423,150,,0,0,0,0,794,1196,359,50,226,1647,1614,697,45,0,0,13,2444,0,62,29010,9,3261,76,38,176,250,160,6
1484,5936,8455,2589,1281,,628,258,78,0,6997,13319,2967,782,842,17191,16067,15546,136,952,195,4804,10745,1262,1854,28070,1696,33258,622,622,2082,1919,1553,147
110,174,154,62,59,,0,10,0,0,147,411,78,5,37,405,411,29,6,0,0,33,725,13,12,33333,63,816,11,11,38,44,39,0
277,358,255,34,4,,0,0,0,0,416,399,175,41,116,742,693,136,6,0,0,17,1248,10,26,16026,55,1435,16,36,67,66,69,9
2229,5117,7200,3895,2832,,382,1049,0,0,10619,9802,3399,923,1202,18013,15197,21595,3,738,0,1961,8678,310,783,29495,1573,33210,850,402,2049,1799,2142,193
440,467,365,172,49,,13,0,0,0,650,605,160,52,232,1189,1106,1364,0,13,0,0,908,0,10,16331,42,2295,71,83,106,95,114,16
512,854,721,118,76,,16,0,0,0,1041,928,424,162,175,1660,1814,1519,0,22,25,94,1682,60,144,16340,156,3474,76,22,244,125,134,25
52,299,193,42,52,,0,0,0,0,216,369,98,65,61,568,508,215,0,0,0,48,777,5,36,27056,24,1076,29,14,61,59,67,3
991,1280,638,82,148,,38,8,0,21,1591,1448,588,271,180,1771,3180,2085,122,49,16,946,1627,182,272,15631,209,4951,67,128,314,225,423,17
172,248,125,61,24,,16,0,0,0,265,296,107,4,110,463,476,6,27,16,0,54,828,54,8,15446,22,939,17,2,47,33,55,0
151,258,162,44,4,,0,0,0,0,284,206,142,32,30,454,360,520,0,0,0,0,294,0,0,19336,33,814,2,0,29,30,13,1
2637,3200,4010,2402,1801,,176,44,0,0,11181,7143,1705,428,1447,14327,12070,7578,602,356,54,3522,14226,922,597,18815,1345,26397,433,329,1220,1134,1769,160
215,1889,1689,913,531,,81,7,0,0,1653,3419,781,49,224,3553,4393,3316,18,68,0,972,3473,804,223,40625,246,7946,246,32,601,374,347,31
368,811,519,154,100,,8,0,0,0,802,1043,358,80,129,1693,1526,980,34,15,0,161,2004,13,43,27263,165,3219,14,58,335,182,200,8
3232,6238,7674,4841,2367,,1037,158,0,0,9237,14286,3250,827,1656,20176,17642,11332,74,1417,21,4573,19635,497,1012,31433,908,37818,919,527,2266,1963,2108,182
333,429,804,715,381,,18,0,0,0,950,2006,132,115,21,2065,2095,269,0,18,0,195,3632,0,84,33193,170,4160,77,92,233,235,84,1
3740,5986,5726,2457,1159,,815,233,0,0,10545,7850,2575,1208,1736,16241,14171,15284,83,1059,0,1470,12051,487,640,20478,1176,30412,778,357,1550,2108,1847,130
507,516,980,238,128,,0,0,0,0,873,1167,238,285,216,1714,1840,2115,0,0,0,10,1408,0,21,25293,178,3554,24,73,179,184,187,24
1844,3708,5552,6185,2858,,5500,616,0,16,7307,11915,3072,236,1121,15931,13308,7180,29,6976,8,4047,10425,1797,736,34483,765,29239,486,490,1617,1169,1450,20
865,2182,2847,1119,508,,310,242,0,0,2820,4807,1031,115,374,5996,5669,3180,0,470,0,1058,6262,135,891,30417,391,11665,278,185,522,902,699,16
904,1275,1168,830,317,,192,22,0,0,2537,1540,724,50,268,3250,3331,2588,0,192,0,1291,1826,450,398,30594,127,6581,59,102,495,434,387,49
190,119,96,5,6,,0,0,0,0,138,245,48,28,30,380,337,18,0,59,0,156,521,6,26,20455,12,717,7,21,63,30,51,0
845,3460,4817,3047,1425,,500,473,0,0,5095,8065,1884,189,798,10548,9083,7893,148,707,0,2506,7840,1558,577,29158,432,19631,317,360,1228,651,1023,64
346,774,581,193,228,,0,0,0,0,459,1163,511,77,319,1790,1343,135,0,0,0,0,2926,32,40,27225,194,3133,78,41,122,227,154,21
895,1002,674,145,181,,84,14,0,0,1272,1268,469,51,466,2392,2019,1375,3,129,0,353,2423,0,134,15652,72,4411,104,29,210,358,326,30
87,347,143,87,34,,0,0,0,0,302,355,119,18,62,567,394,325,0,0,0,0,635,0,1,20179,35,961,0,15,23,18,60,1
1896,3453,1588,800,249,,34,0,0,0,4361,3174,1486,316,731,7455,5915,6058,0,34,0,260,6752,78,247,20204,713,13370,319,166,720,898,754,89
41,201,77,20,7,,0,0,0,0,212,162,45,9,46,273,294,340,1,0,0,34,192,21,0,22059,3,567,0,14,20,22,68,0
267,454,302,63,36,,0,0,0,0,572,375,164,93,159,964,758,1065,0,0,0,19,572,5,74,20684,57,1722,21,47,114,70,136,8
1670,3898,2266,1002,809,,176,25,0,0,9800,3679,1598,529,852,9352,9461,8580,11,170,0,437,9286,147,365,14095,1177,18813,239,290,569,763,846,66
464,832,667,260,247,,0,0,0,0,2001,1155,425,88,333,2666,2203,2376,9,19,0,300,2181,219,4,21551,180,4869,71,25,355,139,161,11
103,304,85,16,8,,0,0,0,0,221,230,78,15,42,364,314,444,0,0,0,69,165,0,0,18438,14,678,13,2,13,31,16,1
4208,9240,14471,23804,12574,,4326,1401,0,0,23277,39908,7553,678,3142,47432,46825,12862,335,4448,31,14548,59988,2351,2353,41131,1714,94257,1810,1445,5348,5241,5711,126
125,177,142,23,15,,0,0,0,0,224,167,80,10,56,226,399,74,0,0,0,25,505,0,21,14695,16,625,4,0,23,5,5,0
1549,4230,8689,17139,11688,,10580,529,0,0,12542,30242,4801,496,2056,32075,32597,7881,227,12784,23,5425,36873,936,1599,54157,1594,64672,1655,974,4385,4535,4212,42
77,55,112,9,4,,0,0,0,0,83,139,31,20,11,234,182,165,0,0,0,33,207,6,11,23221,8,416,19,0,17,36,25,0
2080,3127,3945,1884,1514,,439,122,10,0,18497,5279,1685,561,966,16067,14934,13311,63,518,19,1647,14681,543,1251,11898,1854,31001,386,163,747,1271,932,110
34,96,73,9,8,,3,0,0,0,79,94,36,6,31,156,173,124,5,3,0,13,170,0,14,21741,7,329,0,13,18,22,20,0
613,1147,913,233,115,,0,0,0,0,1558,1130,528,158,303,2139,2244,1792,0,0,0,404,2131,63,38,17493,159,4383,36,109,183,133,296,39
721,2310,3508,2521,927,,151,622,0,0,3758,5670,1303,341,748,8267,6678,8722,21,240,0,1518,4146,754,487,31418,556,14945,359,86,832,737,937,33
102,141,132,12,17,,0,0,0,0,124,168,54,29,96,375,274,238,0,0,0,0,403,0,8,20278,11,649,8,8,69,39,16,0
338,524,261,82,50,,31,0,0,0,567,532,108,43,135,981,873,1617,0,31,0,1,205,1,0,15282,68,1854,33,16,192,206,93,6
278,1161,753,204,163,,0,0,0,0,944,993,390,231,275,1821,1664,868,9,0,0,47,2477,18,102,18145,73,3485,79,36,159,45,85,32
735,1836,855,299,203,,18,0,0,0,1843,2023,623,220,332,3555,2974,3706,0,18,0,715,2065,188,32,21151,163,6529,244,155,644,238,333,34
475,1184,850,329,317,,0,0,0,0,1625,1629,300,83,279,3082,2476,4054,0,0,0,69,1345,0,90,18582,78,5558,210,48,329,450,280,29
2312,1561,1036,1087,505,,1271,126,0,10,3418,3119,780,142,399,4504,5967,880,339,1577,0,5779,2177,640,259,24709,213,10471,216,122,522,751,552,53
1355,3440,5154,3834,2045,,537,0,67,0,4821,10201,2093,310,946,12046,11056,5579,82,603,138,1334,14715,117,882,38801,867,23102,564,226,1060,1542,1146,24
391,569,339,70,36,,45,0,0,0,482,713,197,85,141,1146,1115,1302,18,33,0,127,755,95,46,15633,50,2261,64,63,179,143,93,10
943,2265,3254,1626,542,,158,107,0,0,2329,5827,1393,259,296,6573,7085,4276,187,173,0,1815,6278,270,1106,31430,555,13658,220,233,1009,661,675,14
261,572,788,162,99,,0,0,0,0,771,1062,331,22,138,1535,1519,661,0,0,0,42,2304,12,47,24271,63,3054,68,24,148,168,171,8
18,143,141,79,32,,47,0,0,0,895,137,60,0,0,672,552,532,0,57,0,59,592,0,38,16076,31,1224,13,12,19,7,18,13
356,914,1623,400,382,,141,0,0,0,930,1798,777,151,477,2848,2260,1352,0,192,31,221,3271,79,41,31155,51,5108,27,213,203,272,228,2
621,833,510,94,70,,0,6,0,0,1037,586,322,243,290,1843,1738,3083,0,0,0,0,498,0,0,14028,104,3581,100,167,449,163,156,1
8515,13314,15190,5431,3970,,525,106,0,0,27590,17350,7586,2686,3981,40506,34125,54818,194,696,38,1720,16077,594,1316,20219,5107,74631,1702,1036,4234,4052,4550,809
296,285,307,54,3,,0,0,0,0,491,314,109,46,77,636,652,1040,0,0,1,13,195,11,39,20263,37,1288,15,15,121,82,46,4
665,1537,1122,492,255,,27,30,0,0,1465,2152,687,64,424,3401,3139,2800,0,19,0,714,2940,18,161,29064,170,6540,46,57,574,639,370,13
1524,4501,5042,2617,1534,,237,371,0,0,7800,6951,2974,397,916,13160,10942,15451,12,336,0,1578,5724,323,1478,29309,879,24102,336,219,1401,1706,1411,37
515,1802,1899,342,221,,140,111,0,0,2210,2958,641,103,60,4231,3373,4234,0,85,0,613,2556,0,199,23998,130,7604,26,67,649,393,755,16
47,85,130,20,25,,0,0,0,0,122,110,64,14,48,267,201,161,0,0,0,4,298,0,5,17188,18,468,20,5,17,5,18,0
1450,3577,2744,726,420,,66,10,0,0,3418,4057,1497,439,1146,7715,6121,7847,9,18,0,917,4982,823,99,19880,261,13836,214,291,1136,600,725,71
551,1283,1255,721,391,,76,225,0,0,2654,1431,498,252,263,3570,2681,4900,0,54,0,271,1043,47,72,22848,257,6251,44,49,392,294,478,33
381,171,144,31,14,,31,0,0,0,323,539,57,15,40,667,641,67,0,57,0,692,488,53,6,25307,21,1308,7,21,90,139,119,0
1895,3090,3504,1034,714,,235,15,0,0,5025,3804,2353,437,861,9060,6974,9076,0,292,36,1575,4870,268,326,17896,603,16034,351,243,893,737,974,175
7608,4360,4617,2729,1317,,705,32,0,0,8344,12108,2868,829,1728,16701,16757,2574,336,820,4,16216,13533,2057,416,24485,1145,33458,517,324,2260,2131,2254,93
314,526,527,98,37,,7,0,0,0,494,923,235,23,190,1140,1167,147,0,8,0,16,2129,17,0,21123,22,2307,15,10,105,96,128,2
475,1608,2092,2399,842,,161,109,0,0,1865,5422,1128,89,193,6021,5448,914,0,299,0,606,9626,57,37,42880,473,11469,228,196,538,908,614,3
129,238,276,73,64,,0,4,0,0,229,450,125,43,103,596,532,92,11,0,0,7,990,4,24,21111,58,1128,3,6,44,82,89,4
64,69,181,61,79,,0,41,0,0,415,323,44,24,31,319,581,117,0,4,0,52,725,7,6,14100,13,900,4,5,20,13,16,0
1082,1666,1239,443,291,,21,17,0,0,1545,2343,898,122,498,3552,3190,1079,37,33,0,775,4606,60,264,26615,173,6742,81,141,329,413,314,28
837,3134,3377,3254,1724,,867,70,97,0,3796,7550,2033,238,886,9546,7803,6172,113,1451,97,1091,7644,313,904,33407,614,17349,192,245,755,859,1206,29
225,823,471,130,36,,12,0,0,0,836,623,279,19,232,1461,1128,1427,0,0,0,177,969,139,54,18661,70,2589,13,9,195,96,185,2
104,158,95,13,10,,0,0,0,0,194,109,57,16,52,289,219,303,3,0,6,47,149,15,0,17366,11,508,0,11,24,34,24,1
2002,6105,10022,22514,14868,,17835,1314,0,0,16036,42611,4974,464,1789,42762,40875,9468,411,22346,11,5575,44007,1132,2165,50679,2258,83637,1593,1446,5183,5939,6394,34
908,2134,4312,10528,6536,,3551,428,0,0,8085,18550,2066,303,796,19186,18985,3802,21,4399,23,3033,26450,219,872,52211,636,38171,575,427,2618,2454,3505,11
171,154,107,43,22,,8,0,0,0,226,186,67,26,31,427,323,410,0,8,0,0,315,0,17,18125,39,750,1,30,38,50,11,0
4170,9943,13700,29747,18223,,7002,2353,0,0,33027,41291,8604,1196,3838,55201,50210,20385,1563,7661,28,14572,60620,1520,2857,43654,2261,105411,1757,1185,3926,4803,4976,128
374,697,503,358,260,,0,0,0,0,614,1366,226,58,211,1273,1594,512,0,0,0,97,2242,16,49,32963,65,2867,28,15,113,118,182,5
170,213,245,75,33,,0,0,0,0,284,320,127,46,101,593,526,481,0,0,0,172,466,172,0,17407,55,1119,13,23,67,82,66,0
649,1616,2275,1202,366,,204,0,0,0,2020,3563,1051,112,469,4892,4971,1945,13,221,7,734,6754,120,218,36034,107,9863,130,331,664,739,804,13
566,918,374,500,58,,0,0,0,0,1989,614,277,55,120,1002,2360,1907,0,0,0,90,1390,0,0,33565,14,3362,49,28,41,104,148,1
4408,4278,4264,13722,10710,,2471,924,0,0,16212,19365,4109,978,1635,26593,26547,5351,1653,3327,13,12447,30820,3788,1296,47199,796,53140,1156,665,2518,2161,1535,187
738,3355,6156,8584,5033,,1670,201,0,0,6384,17460,2381,270,1686,18143,17022,2276,53,2046,0,2749,26731,422,1430,48054,675,35165,645,389,1891,2524,2570,18
1186,3274,5030,13374,10924,,6718,596,9,0,10388,21622,3539,455,2016,24785,24231,5779,253,8099,11,4398,29301,531,1656,55759,882,49016,1222,946,3073,2562,2422,79
1318,1882,1474,411,167,,289,0,0,0,1446,2596,949,310,644,4074,3117,543,11,289,0,153,5923,32,319,17369,125,7191,61,211,501,246,339,11
124,182,169,39,39,,0,0,0,0,244,240,127,7,74,511,398,313,0,0,0,7,564,0,25,21047,15,909,7,3,41,33,64,6
691,1232,491,154,164,,0,0,0,0,1609,880,291,201,292,1971,1766,2920,0,0,0,143,653,44,21,16386,382,3737,28,0,132,199,187,18
272,511,477,154,97,,58,0,0,0,745,564,210,23,197,1238,1121,1166,0,56,0,174,940,172,25,22832,47,2359,99,39,194,97,106,4
186,239,114,85,63,,30,0,0,0,229,345,130,14,78,659,482,261,0,35,0,138,707,11,0,20463,26,1141,10,69,93,112,67,0
992,3542,4845,3393,1723,,378,1220,0,19,5153,8967,2024,358,1048,11374,10962,6317,58,717,102,2456,12328,809,708,32449,727,22336,514,227,1192,1192,1624,24
5550,7943,10312,10127,5190,,1377,1010,0,13,18311,19183,6766,1248,2278,30866,29544,18602,583,1541,25,9579,29437,3203,2019,30848,1726,60410,1273,1070,3174,3115,2354,214
2907,5745,9709,12725,8613,,3266,998,0,0,15515,21225,5675,656,1392,29213,26763,16921,34,4336,135,7904,25721,3882,2147,42023,1460,55976,1229,1019,3059,2412,1774,117
746,1503,1424,820,357,,61,325,0,0,2296,1905,883,196,249,3809,3467,3822,0,48,0,1386,2014,607,194,25970,381,7276,126,76,585,494,531,52
239,237,121,8,3,,0,0,0,0,272,373,72,39,47,498,504,227,0,0,0,35,721,32,19,17813,6,1002,10,5,49,53,75,0
934,2597,2642,1679,1029,,250,319,0,0,3778,5171,1535,270,486,8375,6749,5935,151,430,0,1005,6832,458,536,29857,592,15124,322,416,952,1046,1067,57
928,1170,787,147,92,,0,0,0,0,1067,1571,461,101,358,2533,2164,1579,0,72,0,510,2468,318,107,16579,127,4697,62,24,525,259,131,73
47,205,217,217,174,,0,4,0,0,258,562,88,22,35,585,538,232,0,0,0,34,815,18,46,31293,19,1123,10,13,30,55,46,0
2309,3235,1648,746,688,,155,15,0,0,4371,3549,1582,657,688,7203,6906,6695,55,202,9,2255,4811,839,473,19105,604,14109,329,252,804,884,1209,73
358,628,336,168,48,,0,0,0,0,595,639,219,65,236,1177,954,494,0,0,0,233,1394,9,10,19402,40,2131,9,89,69,25,114,20
169,248,165,39,34,,0,0,0,0,255,393,88,29,62,490,534,309,2,0,0,112,601,32,19,26091,16,1024,10,13,68,64,31,3
2543,1504,1641,1196,483,,3501,2983,3,0,4076,3973,757,219,357,6500,6262,7387,112,3700,4,562,797,162,223,20786,657,12762,262,190,971,965,1053,63
9,159,144,213,104,,5,15,0,0,223,238,164,0,37,472,275,167,0,5,0,30,545,0,18,40859,13,747,0,0,32,53,19,3
576,1250,2024,764,586,,96,0,0,0,1431,3450,572,77,499,3863,3808,2350,17,269,0,439,4495,31,188,36196,174,7671,92,140,523,471,440,31
549,977,454,113,60,,0,0,0,0,1183,803,237,144,209,1891,1465,2024,0,0,3,442,887,279,0,19485,97,3356,34,91,248,173,226,20
262,1114,1763,1409,542,,131,0,0,0,1622,2897,894,67,260,3493,3658,585,0,121,0,389,5823,108,246,38085,70,7151,167,107,378,429,210,22
