State,City,Unemployment Count
Arizona,So-Hi,0
Arizona,Six Shooter Canyon,7
Arizona,Seven Mile,107
Arizona,Seba Dalkai,0
Arizona,Anthem,476
Arizona,Many Farms,98
Arizona,Anegam,37
Arizona,Hotevilla-Bacavi,34
Arizona,St. Michaels,28
Arizona,Lukachukai,77
Arizona,Santa Rosa,76
Arizona,Safford,293
Arizona,Peach Springs,88
Arizona,Show Low,321
Arizona,San Manuel,252
Arizona,Vail,240
Arizona,Mohave Valley,87
Arizona,Gila Bend,35
Arizona,Somerton,656
Arizona,Mojave Ranch Estates,0
Arizona,Leupp,59
Arizona,Kayenta,138
Arizona,Sierra Vista Southeast,383
Arizona,Corona de Tucson,281
Arizona,Prescott Valley,1288
Arizona,Paulden,93
Arizona,Chino Valley,303
Arizona,Sedona,301
Arizona,San Simon,3
Arizona,Round Rock,40
Arizona,Chinle,184
Arizona,Burnside,19
Arizona,Kearny,82
Arizona,Chuichu,0
Arizona,Summit,378
Arizona,Picture Rocks,375
Arizona,Snowflake,222
Arizona,Drexel Heights,981
Arizona,Quartzsite,0
Arizona,Mesquite Creek,4
Arizona,Gilbert,5391
Arizona,Bouse,0
Arizona,Mountainaire,19
Arizona,Pima,90
Arizona,Phoenix,50283
Arizona,Kachina Village,202
Arizona,Bitter Springs,32
Arizona,Flagstaff,2875
Arizona,Wickenburg,67
Arizona,Mesa,13251
Arizona,Glendale,6941
Arizona,El Mirage,1154
Arizona,Chandler,5612
Arizona,Wenden,7
Arizona,Bluewater,40
Arizona,Payson,278
Arizona,Claypool,85
Arizona,Cottonwood,304
Arizona,Cordes Lakes,147
Arizona,Seligman,0
Arizona,Willow Valley,32
Arizona,Page,376
Arizona,Fredonia,40
Arizona,Queen Creek,589
Arizona,Peoria,4516
Arizona,Cave Creek,218
Arizona,Apache Junction,1419
Arizona,Globe,362
Arizona,New Kingman-Butler,850
Arizona,Kingman,821
Arizona,Antares,0
Arizona,Houck,20
Arizona,Tucson Estates,236
Arizona,Rough Rock,21
Arizona,Ganado,7
Arizona,McNary,55
Arizona,Chilchinbito,35
Arizona,Amado,0
Arizona,Cameron,45
Arizona,Heber-Overgaard,108
Arizona,Kaibab,3
Arizona,Colorado City,241
Arizona,Arizona Village,64
Arizona,Tumacacori-Carmen,0
Arizona,Yuma,3886
Arizona,Ash Fork,24
Arizona,Tanque Verde,210
Arizona,Eagar,76
Arizona,Pisinemo,48
Arizona,Whiteriver,625
Arizona,Catalina,211
Arizona,Green Valley,259
Arizona,Tucson,22114
Arizona,Valencia West,267
Arizona,Fortuna Foothills,621
Arizona,Casa Grande,1818
Arizona,LeChee,147
Arizona,Dewey-Humboldt,92
Arizona,Maricopa,1034
Arizona,Ali Chukson,0
Arizona,Ali Molina,0
Arizona,Alpine,0
Arizona,Springerville,54
Arizona,Dennehotso,33
Arizona,Tsaile,108
Arizona,St. David,16
Arizona,Three Points,237
Arizona,Second Mesa,0
Arizona,Hayden,26
Arizona,Arizona City,436
Arizona,Sonoita,8
Arizona,Nogales,785
Arizona,Eloy,423
Arizona,Pirtleville,88
Arizona,Fort Defiance,151
Arizona,Morenci,49
Arizona,Duncan,2
Arizona,Superior,113
Arizona,Stanfield,0
Arizona,Dudleyville,90
Arizona,Blackwater,103
Arizona,Ak-Chin Village,102
Arizona,Casas Adobes,2268
Arizona,Winslow West,124
Arizona,South Tucson,352
Arizona,Pinon,55
Arizona,Pinetop-Lakeside,89
Arizona,Keams Canyon,0
Arizona,Jeddito,16
Arizona,Cibecue,223
Arizona,Spring Valley,13
Arizona,Prescott,1123
Arizona,Peeples Valley,4
Arizona,Clarkdale,202
Arizona,Bagdad,0
Arizona,Naco,0
Arizona,San Miguel,35
Arizona,Top-of-the-World,59
Arizona,Sanders,7
Arizona,Drysdale,69
Arizona,Dripping Springs,3
Arizona,Dragoon,0
Arizona,Donovan Estates,107
Arizona,Doney Park,33
Arizona,Del Muerto,29
Arizona,Deer Creek,0
Arizona,Dateland,15
Arizona,Cutter,0
Arizona,Star Valley,0
Arizona,Ali Chuk,5
Arizona,Ak Chin,0
Arizona,Aguila,12
Arizona,East Globe,0
Arizona,Rillito,0
Arizona,Rancho Mesa Verde,11
Arizona,Rainbow City,116
Arizona,Pinion Pines,0
Arizona,Pinetop Country Club,42
Arizona,Pine Lake,0
Arizona,Pinedale,18
Arizona,Pinal,39
Arizona,Pimaco Two,46
Arizona,Picacho,18
Arizona,Palominas,0
Arizona,Padre Ranchitos,0
Arizona,Oxbow Estates,22
Arizona,Orange Grove Mobile Manor,12
Arizona,Alamo Lake,0
Arizona,Oatman,0
Arizona,East Verde Estates,0
Arizona,Elephant Head,115
Arizona,Lake Havasu City,1422
Arizona,Jerome,28
Arizona,Mayer,103
Arizona,Tonalea,35
Arizona,Peridot,226
Arizona,Rio Verde,0
Arizona,Scottsdale,4878
Arizona,Sun City,414
Arizona,Youngtown,275
Arizona,Poston,40
Arizona,Salome,0
Arizona,Bullhead City,1323
Arizona,Golden Valley,396
Arizona,El Capitan,0
Arizona,San Carlos,446
Arizona,Avondale,2314
Arizona,Tempe,5902
Arizona,Tolleson,122
Arizona,Parks,36
Arizona,Congress,34
Arizona,Wilhoit,29
Arizona,Fort Valley,35
Arizona,Fort Thomas,12
Arizona,Fort Mohave,523
Arizona,Fort Apache,11
Arizona,Flowing Springs,0
Arizona,El Prado Estates,0
Arizona,Elfrida,15
Arizona,Swift Trail Junction,59
Arizona,Oak Springs,3
Arizona,Nutrioso,0
Arizona,North Fork,223
Arizona,Moenkopi,35
Arizona,Sahuarita,440
Arizona,Oro Valley,1048
Arizona,Winkelman,11
Arizona,Catalina Foothills,1010
Arizona,Shonto,17
Arizona,Holbrook,115
Arizona,Greasewood,34
Arizona,Taylor,282
Arizona,Gadsden,28
Arizona,Parker Strip,6
Arizona,East Fork,51
Arizona,Canyon Day,140
Arizona,Kaibito,126
Arizona,Williamson,85
Arizona,Guadalupe,278
Arizona,Goodyear,1429
Arizona,St. Johns,19
Arizona,Red Mesa,20
Arizona,Litchfield Park,113
Arizona,Sun Lakes,175
Arizona,Sun City West,235
Arizona,New River,264
Arizona,Fountain Hills,485
Arizona,Gisela,20
Arizona,Tuba City,277
Arizona,Supai,6
Arizona,Williams,45
Arizona,Parker,81
Arizona,Grand Canyon Village,9
Arizona,Paradise Valley,87
Arizona,Carefree,0
Arizona,San Jose,27
Arizona,Nelson,0
Arizona,Moccasin,0
Arizona,Miracle Valley,22
Arizona,Mescal,18
Arizona,Mesa del Caballo,24
Arizona,Meadview,0
Arizona,Mead Ranch,0
Arizona,Martinez Lake,0
Arizona,Maricopa Colony,59
Arizona,Maish Vaya,15
Arizona,McNeal,2
Arizona,McConnico,0
Arizona,Lupton,0
Arizona,Low Mountain,74
Arizona,Lower Santan Village,0
Arizona,Littlefield,0
Arizona,Linden,60
Arizona,Lazy Y U,25
Arizona,Tonto Basin,56
Arizona,Munds Park,20
Arizona,Cibola,40
Arizona,Young,26
Arizona,Central Heights-Midland City,96
Arizona,Miami,79
Arizona,Pine,37
Arizona,Ehrenberg,75
Arizona,Surprise,4018
Arizona,Thatcher,65
Arizona,Desert Hills,170
Arizona,Willcox,80
Arizona,Nolic,0
Arizona,Bisbee,44
Arizona,Hunter Creek,0
Arizona,Hondah,76
Arizona,Hard Rock,5
Arizona,Haivana Nakya,0
Arizona,Haigler Creek,0
Arizona,Hackberry,0
Arizona,Icehouse Canyon,0
Arizona,Tombstone,27
Arizona,Greer,0
Arizona,Grand Canyon West,0
Arizona,Goodyear Village,37
Arizona,Golden Shores,35
Arizona,Gila Crossing,37
Arizona,Geronimo Estates,0
Arizona,Gu Oidak,0
Arizona,Indian Wells,19
Arizona,Jakes Corner,0
Arizona,Joseph City,37
Arizona,St. Johns,59
Arizona,Saddlebrooke,128
Arizona,Sacaton Flats Village,8
Arizona,Sacate Village,14
Arizona,Round Valley,0
Arizona,Roosevelt,0
Arizona,Rock House,0
Arizona,Rye,0
Arizona,Rio Rico,622
Arizona,Rincon Valley,152
Arizona,Kohatk,0
Arizona,Klagetoh,7
Arizona,Kino Springs,4
Arizona,Katherine,0
Arizona,Kaka,15
Arizona,Freedom Acres,0
Arizona,Franklin,0
Arizona,Strawberry,0
Arizona,Dolan Springs,22
Arizona,Yarnell,17
Arizona,Clifton,105
Arizona,San Luis,1865
Arizona,Wellton,45
Arizona,Elgin,0
Arizona,Patagonia,11
Arizona,Tubac,0
Arizona,First Mesa,4
Arizona,Oljato-Monument Valley,11
Arizona,Shongopovi,72
Arizona,Dilkon,71
Arizona,Flowing Wells,617
Arizona,Sells,387
Arizona,Mammoth,72
Arizona,Oracle,155
Arizona,Queen Valley,18
Arizona,Sacaton,40
Arizona,Teec Nos Pos,34
Arizona,Sawmill,22
Arizona,Avra Valley,152
Arizona,Steamboat,23
Arkansas,Hughes,117
Arkansas,Swifton,3
Arkansas,Gravette,68
Arkansas,Lake View,54
Arkansas,Mineral Springs,36
Arkansas,Hot Springs,1441
Arkansas,Daisy,4
Arkansas,Tupelo,2
Arkansas,Sparkman,0
Arkansas,Garner,0
Arkansas,Russellville,1098
Arkansas,Dover,34
Arkansas,Hatfield,13
Arkansas,Rudy,0
Arkansas,Pindall,0
Arkansas,Marshall,42
Arkansas,Humphrey,35
Arkansas,Valley Springs,6
Arkansas,Marmaduke,74
Arkansas,Fordyce,34
Arkansas,Marion,521
Arkansas,Casa,23
Arkansas,Branch,4
Arkansas,Centerton,149
Arkansas,Biggers,5
Arkansas,Gillett,31
Arkansas,Almyra,4
Arkansas,Ratcliff,1
Arkansas,Paris,281
Arkansas,Houston,9
Arkansas,Bono,56
Arkansas,Jericho,8
Arkansas,Magazine,22
Arkansas,Haynes,8
Arkansas,Aubrey,10
Arkansas,Russell,6
Arkansas,Anthonyville,1
Arkansas,Zinc,1
Arkansas,Gassville,47
Arkansas,Nimmons,3
Arkansas,Datto,0
Arkansas,Sulphur Rock,5
Arkansas,Coal Hill,40
Arkansas,Booneville,102
Arkansas,Dyer,15
Arkansas,Imboden,14
Arkansas,Lockesburg,26
Arkansas,Luxora,75
Arkansas,McCaskill,16
Arkansas,Mount Vernon,2
Arkansas,Oakhaven,0
Arkansas,Ogden,11
Arkansas,Ozan,0
Arkansas,Patterson,13
Arkansas,Lexa,18
Arkansas,Peach Orchard,1
Arkansas,Pollard,18
Arkansas,Pottsville,95
Arkansas,Hamburg,84
Arkansas,Ulm,2
Arkansas,Higginson,8
Arkansas,Griffithville,6
Arkansas,Lepanto,70
Arkansas,Reyno,4
Arkansas,Perrytown,12
Arkansas,Lake City,123
Arkansas,Knoxville,21
Arkansas,Knobel,2
Arkansas,Salem,65
Arkansas,Van Buren,721
Arkansas,Parkin,23
Arkansas,Bonanza,7
Arkansas,Campbell Station,12
Arkansas,Caraway,97
Arkansas,Cushman,4
Arkansas,De Valls Bluff,26
Arkansas,LaGrange,2
Arkansas,Evening Shade,33
Arkansas,Fisher,5
Arkansas,Fouke,30
Arkansas,Fulton,0
Arkansas,Gilmore,3
Arkansas,Greenway,8
Arkansas,Grubbs,4
Arkansas,Harrell,0
Arkansas,Helena-West Helena,517
Arkansas,Jerome,0
Arkansas,Sedgwick,9
Arkansas,Georgetown,5
Arkansas,Grady,7
Arkansas,Paragould,746
Arkansas,Damascus,17
Arkansas,Huntington,0
Arkansas,Washington,22
Arkansas,Bradley,12
Arkansas,Turrell,23
Arkansas,Buckner,6
Arkansas,Blevins,12
Arkansas,Patmos,0
Arkansas,Wrightsville,19
Arkansas,Sherwood,599
Arkansas,McAlmont,108
Arkansas,Guion,5
Arkansas,Ola,72
Arkansas,Bodcaw,7
Arkansas,Mount Pleasant,8
Arkansas,Stuttgart,295
Arkansas,Strawberry,8
Arkansas,Conway,1329
Arkansas,Twin Groves,9
Arkansas,Lamar,30
Arkansas,Flippin,60
Arkansas,Yellville,34
Arkansas,Etowah,17
Arkansas,Keiser,49
Arkansas,St. Joe,0
Arkansas,Victoria,0
Arkansas,Foreman,37
Arkansas,Greenbrier,87
Arkansas,Rose Bud,46
Arkansas,Gurdon,60
Arkansas,Higden,0
Arkansas,Carthage,23
Arkansas,Magness,0
Arkansas,Piggott,47
Arkansas,Success,8
Arkansas,Garland,34
Arkansas,Hot Springs Village,147
Arkansas,Bassett,11
Arkansas,Emerson,10
Arkansas,Winthrop,0
Arkansas,Magnolia,505
Arkansas,Marianna,261
Arkansas,Hoxie,99
Arkansas,Clarksville,125
Arkansas,Edmondson,21
Arkansas,Jonesboro,2168
Arkansas,Burdette,4
Arkansas,Dell,11
Arkansas,Manila,63
Arkansas,Pine Bluff,2288
Arkansas,Cedarville,16
Arkansas,Enola,2
Arkansas,Waldo,64
Arkansas,Lynn,4
Arkansas,Redfield,28
Arkansas,Star City,7
Arkansas,Portia,9
Arkansas,Tuckerman,61
Arkansas,Springtown,2
Arkansas,Leola,3
Arkansas,Cotter,4
Arkansas,Holland,15
Arkansas,Stamps,30
Arkansas,Hickory Ridge,11
Arkansas,Trumann,75
Arkansas,Smithville,2
Arkansas,Ward,104
Arkansas,Oak Grove,17
Arkansas,Mountain View,30
Arkansas,Portland,0
Arkansas,Mitchellville,9
Arkansas,Watson,0
Arkansas,Gillham,26
Arkansas,Clarkedale,9
Arkansas,Midway,6
Arkansas,Briarcliff,5
Arkansas,Cherokee Village,120
Arkansas,DeWitt,101
Arkansas,Adona,5
Arkansas,Ravenden,5
Arkansas,Lake Village,111
Arkansas,Gould,20
Arkansas,Fountain Lake,35
Arkansas,Diamond City,38
Arkansas,Alicia,16
Arkansas,Powhatan,2
Arkansas,Morrison Bluff,2
Arkansas,Salem,23
Arkansas,Midland,7
Arkansas,Oden,5
Arkansas,Allport,7
Arkansas,Central City,10
Arkansas,Hartford,8
Arkansas,Mansfield,44
Arkansas,Felsenthal,0
Arkansas,Strong,0
Arkansas,Thornton,9
Arkansas,Fountain Hill,4
Arkansas,Bergman,10
Arkansas,Shannon Hills,109
Arkansas,Vandervoort,0
Arkansas,Walnut Ridge,194
Arkansas,Rondo,60
Arkansas,Murfreesboro,52
Arkansas,Gum Springs,2
Arkansas,Lakeview,14
Arkansas,Maumelle,386
Arkansas,Forrest City,299
Arkansas,Dermott,76
Arkansas,Kensett,77
Arkansas,Highfill,8
Arkansas,Eudora,154
Arkansas,Tinsman,0
Arkansas,Traskwood,13
Arkansas,Tyronza,27
Arkansas,Vilonia,64
Arkansas,Wabbaseka,14
Arkansas,Wilson,40
Arkansas,Wilton,7
Arkansas,Winchester,13
Arkansas,Bethel Heights,19
Arkansas,Alexander,74
Arkansas,Avilla,13
Arkansas,Dennard,8
Arkansas,Brookland,104
Arkansas,Center Ridge,41
Arkansas,Cherokee City,0
Arkansas,Guy,14
Arkansas,Hagarville,0
Arkansas,Sunset,13
Arkansas,Holiday Island,72
Arkansas,Rockport,17
Arkansas,Harrisburg,57
Arkansas,Fifty-Six,0
Arkansas,Bauxite,27
Arkansas,Benton,620
Arkansas,East End,186
Arkansas,North Crossett,149
Arkansas,Rison,72
Arkansas,McGehee,171
Arkansas,Cale,7
Arkansas,Big Flat,0
Arkansas,Gilbert,2
Arkansas,Letona,11
Arkansas,Amity,8
Arkansas,Fourche,5
Arkansas,Hazen,26
Arkansas,Beebe,235
Arkansas,Judsonia,105
Arkansas,Arkadelphia,120
Arkansas,Danville,20
Arkansas,Kirby,5
Arkansas,Landmark,248
Arkansas,Lost Bridge Village,0
Arkansas,Widener,19
Arkansas,Viola,8
Arkansas,Poyen,5
Arkansas,Louann,0
Arkansas,Fredonia (Biscoe),12
Arkansas,Bradford,3
Arkansas,McRae,12
Arkansas,Weiner,32
Arkansas,Dardanelle,203
Arkansas,Jacksonville,777
Arkansas,Blue Eye,8
Arkansas,Egypt,3
Arkansas,Rogers,907
Arkansas,Alpena,16
Arkansas,Everton,0
Arkansas,Hope,249
Arkansas,Hartman,36
Arkansas,Waldron,150
Arkansas,Hensley,0
Arkansas,Havana,0
Arkansas,Perry,11
Arkansas,Maysville,0
Arkansas,Midway,49
Arkansas,Natural Steps,0
Arkansas,New Blaine,9
Arkansas,New Edinburg,0
Arkansas,Reader,0
Arkansas,Roland,0
Arkansas,Rye,0
Arkansas,Mount Ida,50
Arkansas,Staves,0
Arkansas,Tumbling Shoals,20
Arkansas,Woodlawn,0
Arkansas,Yarborough Landing,17
Arkansas,Hermitage,68
Arkansas,Bella Vista,403
Arkansas,Magnet Cove,38
Arkansas,Southside,74
Arkansas,Prescott,7
Arkansas,Sulphur Springs,10
Arkansas,Barling,103
Arkansas,Black Springs,1
Arkansas,Pleasant Plains,7
Arkansas,Eureka Springs,18
Arkansas,Concord,12
Arkansas,Caldwell,7
Arkansas,Moro,1
Arkansas,Blue Mountain,6
Arkansas,St. Charles,2
Arkansas,Franklin,15
Arkansas,Lafe,28
Arkansas,Shirley,6
Arkansas,Roe,1
Arkansas,Carlisle,35
Arkansas,Bald Knob,100
Arkansas,Amagon,0
Arkansas,Wilmot,26
Arkansas,Pangburn,8
Arkansas,Delight,16
Arkansas,Holly Grove,13
Arkansas,Searcy,590
Arkansas,Elaine,67
Arkansas,Elm Springs,19
Arkansas,Augusta,168
Arkansas,Oppelo,23
Arkansas,Pocahontas,152
Arkansas,Lavaca,106
Arkansas,Kingsland,14
Arkansas,Taylor,15
Arkansas,Melbourne,99
Arkansas,O'Kean,6
Arkansas,Fort Smith,2028
Arkansas,Hunter,5
Arkansas,Calion,27
Arkansas,Johnson,22
Arkansas,Mayflower,25
Arkansas,McNeil,22
Arkansas,Ravenden Springs,4
Arkansas,Clinton,90
Arkansas,Fairfield Bay,46
Arkansas,Greenwood,251
Arkansas,Norphlet,0
Arkansas,Rector,78
Arkansas,Sidney,0
Arkansas,Warren,180
Arkansas,Wooster,11
Arkansas,Mammoth Spring,32
Arkansas,Decatur,40
Arkansas,Bearden,35
Arkansas,Chidester,14
Arkansas,Cotton Plant,33
Arkansas,Prairie Creek,20
Arkansas,Bellefonte,15
Arkansas,Tillar,9
Arkansas,Mountain Home,123
Arkansas,Perla,17
Arkansas,Huntsville,78
Arkansas,Kibler,18
Arkansas,Camden,330
Arkansas,Greers Ferry,18
Arkansas,Glenwood,46
Arkansas,Wheatley,8
Arkansas,Tull,26
Arkansas,Black Rock,29
Arkansas,Sherrill,0
Arkansas,Western Grove,14
Arkansas,Keo,2
Arkansas,Bryant,343
Arkansas,Haskell,203
Arkansas,Crossett,108
Arkansas,Parkdale,15
Arkansas,Cherry Valley,33
Arkansas,Marked Tree,50
Arkansas,Belleville,31
Arkansas,Clarendon,66
Arkansas,Corinth,1
Arkansas,Crawfordsville,27
Arkansas,Cash,7
Arkansas,Arkansas City,18
Arkansas,Emmet,0
Arkansas,Leslie,13
Arkansas,Highland,23
Arkansas,Williford,4
Arkansas,Caulksville,5
Arkansas,Harrison,281
Arkansas,McCrory,29
Arkansas,Bigelow,18
Arkansas,Newport,147
Arkansas,Stephens,47
Arkansas,Sweet Home,0
Arkansas,North Little Rock,2321
Arkansas,Minturn,2
Arkansas,White Hall,49
Arkansas,Altheimer,23
Arkansas,Whelen Springs,1
Arkansas,Gosnell,89
Arkansas,Newark,12
Arkansas,Cave City,36
Arkansas,Ben Lomond,0
Arkansas,De Queen,119
Arkansas,Bluff City,0
Arkansas,Okolona,0
Arkansas,Reed,30
Arkansas,West Crossett,15
Arkansas,Austin,74
Arkansas,Colt,6
Arkansas,Plumerville,27
Arkansas,Madison,12
Arkansas,Cave Springs,27
Arkansas,Little Flock,38
Arkansas,Omaha,4
Arkansas,South Lead Hill,0
Arkansas,Monticello,338
Arkansas,Goshen,29
Arkansas,Lewisville,20
Arkansas,Bull Shoals,35
Arkansas,Pyatt,2
Arkansas,Summit,21
Arkansas,Hampton,36
Arkansas,Des Arc,56
Arkansas,Caddo Valley,6
Arkansas,Corning,71
Arkansas,Woodson,0
Arkansas,Scott,0
Arkansas,Alma,139
Arkansas,Brinkley,98
Arkansas,Palestine,47
Arkansas,Gateway,3
Arkansas,McDougal,0
Arkansas,West Fork,32
Arkansas,Winslow,13
Arkansas,Prairie Grove,90
Arkansas,Huttig,9
Arkansas,Smackover,61
Arkansas,Junction City,36
Arkansas,Ozark,44
Arkansas,Altus,10
Arkansas,Nashville,211
Arkansas,Dierks,37
Arkansas,Horseshoe Lake,11
Arkansas,Mountain Pine,40
Arkansas,Lead Hill,10
Arkansas,Siloam Springs,305
Arkansas,Perryville,91
Arkansas,Waldenburg,2
Arkansas,Gibson,99
Arkansas,Elkins,71
Arkansas,Avoca,3
Arkansas,Oil Trough,0
Arkansas,Garfield,10
Arkansas,Pea Ridge,91
Arkansas,Calico Rock,52
Arkansas,Oak Grove Heights,55
Arkansas,Batesville,202
Arkansas,Joiner,47
Arkansas,Dyess,13
Arkansas,Birdsong,2
Arkansas,McNab,0
Arkansas,Blytheville,675
Arkansas,Monette,70
Arkansas,West Memphis,1176
Arkansas,Jennette,4
Arkansas,Marie,0
Arkansas,Little Rock,4465
Arkansas,College Station,0
Arkansas,Cammack Village,7
Arkansas,Plainview,32
Arkansas,Sulphur Springs,10
Arkansas,Lowell,68
Arkansas,Bentonville,620
Arkansas,Tollette,14
Arkansas,Weldon,1
Arkansas,Bay,68
Arkansas,Oxford,18
Arkansas,Coy,0
Arkansas,St. Francis,1
Arkansas,Norman,2
Arkansas,Cabot,449
Arkansas,Osceola,361
Arkansas,Leachville,137
Arkansas,El Dorado,723
Arkansas,Lincoln,77
Arkansas,Quitman,36
Arkansas,Mulberry,38
Arkansas,Mena,220
Arkansas,Hector,10
Arkansas,Beedeville,4
Arkansas,Jacksonport,8
Arkansas,Lonsdale,1
Arkansas,Mountainburg,11
Arkansas,Rockwell,159
Arkansas,Jasper,0
Arkansas,Earle,89
Arkansas,Fayetteville,1871
Arkansas,Springdale,1820
Arkansas,Tontitown,47
Arkansas,Lake Hamilton,0
Arkansas,Marvell,60
Arkansas,Charleston,46
Arkansas,West Point,1
Arkansas,Green Forest,62
Arkansas,St. Paul,0
Arkansas,Ashdown,420
Arkansas,Scranton,14
Arkansas,Delaplaine,0
Arkansas,Pineville,0
Arkansas,Black Oak,9
Arkansas,Subiaco,15
Arkansas,Hackett,108
Arkansas,Gentry,48
Arkansas,Willisville,8
Arkansas,Beaver,4
Arkansas,Lonoke,64
Arkansas,Norfork,21
Arkansas,Donaldson,11
Arkansas,Texarkana,1195
Arkansas,Friendship,4
Arkansas,Malvern,461
Arkansas,Chester,0
Arkansas,Cove,12
Arkansas,Grannis,27
Arkansas,Wickes,12
Arkansas,Atkins,69
Arkansas,Sheridan,66
Arkansas,Heber Springs,154
Arkansas,Denning,1
Arkansas,Berryville,152
Arkansas,Prattsville,13
Arkansas,East Camden,43
Arkansas,Antoine,0
Arkansas,Diaz,84
Arkansas,Salesville,14
Arkansas,Hindsville,0
Arkansas,Horseshoe Bend,95
Arkansas,Hardy,27
Arkansas,Moorefield,2
Arkansas,Fargo,0
Arkansas,England,110
Arkansas,Humnoke,6
Arkansas,Banks,1
Arkansas,Montrose,26
Arkansas,Wynne,294
Arkansas,Dumas,197
Arkansas,Farmington,127
Arkansas,Rosston,12
Arkansas,Wiederkehr Village,1
Arkansas,Ash Flat,23
Arkansas,Wilmar,2
Arkansas,Piney,234
Arkansas,London,25
Arkansas,Menifee,6
Arkansas,Morrilton,95
Arkansas,Maynard,13
Arkansas,Horatio,53
Arkansas,Greenland,36
California,Newell,4
California,Pine Flat,7
California,North Richmond,101
California,North Gate,54
California,Norris Canyon,34
California,Nord,18
California,Nipinnawasee,27
California,Nicolaus,7
California,Nicasio,0
California,New Pine Creek,0
California,Pine Mountain Lake,56
California,New Cuyama,20
California,Myers Flat,0
California,Mount Laguna,0
California,Mount Hermon,79
California,Newcastle,32
California,Mountain House,315
California,Mountain Gate,80
California,Mountain Center,0
California,Moskowite Corner,17
California,Monument Hills,119
California,Monterey Park Tract,0
California,Montalvin Manor,77
California,Monson,30
California,Mono City,0
California,Monmouth,9
California,Miranda,0
California,Minkler,11
California,Milford,0
California,Midway City,354
California,Midpines,97
California,North San Juan,0
California,Pine Grove,15
California,North Shore,308
California,Oak Glen,0
California,Pine Canyon,28
California,Pike,0
California,Pierpoint,0
California,Phoenix Lake,186
California,Philo,9
California,Phillipsville,0
California,Phelan,924
California,Peters,28
California,Pescadero,0
California,Penryn,49
California,Penngrove,88
California,Paynes Creek,0
California,Patton Village,68
California,Patterson Tract,42
California,Paskenta,1
California,Pasatiempo,44
California,Parkway,985
California,Parklawn,69
California,Paradise Park,0
California,Paradise,0
California,Panorama Heights,0
California,Pajaro Dunes,0
California,Orick,2
California,Old Station,0
California,Old Fig Garden,239
California,Oasis,181
California,Oakville,17
California,Oak Shores,0
California,Oak Hills,224
California,Nubieber,0
California,Piñon Hills,223
California,Coffee Creek,4
California,Plainview,118
California,Dobbins,0
California,Dogtown,68
California,Dos Palos Y,24
California,Douglas City,8
California,Downieville,0
California,Doyle,32
California,Drytown,0
California,Dunnigan,120
California,Dutch Flat,9
California,Eagleville,0
California,East Nicolaus,0
California,East Rancho Dominguez,778
California,East Tulare Villa,12
California,Edmundson Acres,9
California,Diablo Grande,8
California,Edna,0
California,Elizabeth Lake,46
California,Elk Creek,10
California,El Nido,32
California,El Rancho,0
California,El Sobrante CDP (Contra Costa County),587
California,El Sobrante CDP (Riverside County),574
California,Elverta,92
California,Eucalyptus Hills,103
California,Fairmead,21
California,Fiddletown,0
California,Fieldbrook,28
California,Fields Landing,0
California,Mexican Colony,13
California,Fish Camp,0
California,El Portal,17
California,Desert Palms,0
California,Desert Edge,114
California,Desert Center,0
California,Winchester,121
California,Heber,294
California,Salton City,391
California,Cartago,0
California,Furnace Creek,1
California,Oak Park,502
California,San Buenaventura (Ventura),3089
California,Clearlake Riviera,144
California,Cleone,57
California,Clipper Mills,41
California,Coarsegold,53
California,Cohasset,85
California,Cold Springs CDP (El Dorado County),59
California,Cold Springs CDP (Tuolumne County),21
California,Coleville,0
California,College City,0
California,Collierville,66
California,Descanso,17
California,Delft Colony,0
California,Davenport,15
California,Daphnedale Park,0
California,Cuyama,0
California,Crows Landing,12
California,Pioneer,88
California,Crowley Lake,0
California,Cressey,11
California,Cowan,31
California,Courtland,19
California,Coronita,147
California,Comptche,8
California,Coloma,0
California,Creston,0
California,Mesa Verde,159
California,Blairsden,0
California,Mead Valley,907
California,Floriston,0
California,Keeler,0
California,Victorville,6606
California,Rainbow,41
California,Carrick,0
California,Shandon,32
California,Oceano,210
California,Atascadero,521
California,Arroyo Grande,354
California,Dixon,716
California,Point Arena,17
California,Benicia,601
California,Elkhorn,48
California,Del Rey Oaks,50
California,El Cajon,4810
California,Del Mar,112
California,Bostonia,1042
California,Castroville,307
California,Borrego Springs,82
California,Thermalito,341
California,South Oroville,106
California,Daly City,3607
California,Sand City,6
California,Atherton,135
California,Crest,38
California,San Diego Country Estates,254
California,Klamath,30
California,Crescent City,99
California,Bertsch-Oceanview,155
California,Oakhurst,128
California,Valley Ranch,0
California,Paxton,0
California,Hilmar-Irwin,118
California,Vine Hill,65
California,Richmond,4430
California,Byron,71
California,Rancho San Diego,715
California,Alamo,242
California,Ashland,954
California,Beale AFB,25
