State,City,Median Income
South Carolina,Clemson,16982
South Carolina,Clearwater,16765
South Carolina,Clarks Hill,26779
South Carolina,Cross Anchor,-666666666
South Carolina,Chesterfield,26400
South Carolina,Chester,18950
South Carolina,Chesnee,17065
South Carolina,Cherryvale,19284
South Carolina,Clio,19107
South Carolina,Cross Hill,22632
South Carolina,Duncan,22630
South Carolina,Darlington,20179
South Carolina,Fairfax,17188
South Carolina,Eutawville,18409
South Carolina,Eureka Mill,20132
South Carolina,Estill,18763
South Carolina,Enoree,19835
South Carolina,Elloree,14907
South Carolina,Elko,20000
South Carolina,Elgin,28408
South Carolina,Elgin,30581
South Carolina,Ehrhardt,24531
South Carolina,Edisto Beach,34583
South Carolina,Dalzell,25055
South Carolina,Edisto,17446
South Carolina,East Sumter,25457
South Carolina,Eastover,10328
South Carolina,East Gaffney,20142
South Carolina,Easley,26971
South Carolina,Dunean,18185
South Carolina,Cheraw,17189
South Carolina,Due West,11615
South Carolina,Donalds,19375
South Carolina,Dillon,20094
South Carolina,Dentsville,24373
South Carolina,Denmark,17657
South Carolina,Edgefield,15324
South Carolina,Charleston,35499
South Carolina,Campobello,20417
South Carolina,Central Pacolet,23333
South Carolina,Bishopville,17984
South Carolina,Bethune,22708
South Carolina,Berea,21087
South Carolina,Bennettsville,18050
South Carolina,Belvedere,23809
South Carolina,Belton,20957
South Carolina,Beaufort,26250
South Carolina,Batesburg-Leesville,23228
South Carolina,Barnwell,16535
South Carolina,Bamberg,23650
South Carolina,Aynor,26182
South Carolina,Awendaw,25901
South Carolina,Atlantic Beach,25000
South Carolina,Arial,22917
South Carolina,Arcadia Lakes,49167
South Carolina,Arcadia,21716
South Carolina,Antreville,-666666666
South Carolina,Andrews,19205
South Carolina,Anderson,20727
South Carolina,Allendale,14847
South Carolina,Alcolu,15250
South Carolina,Aiken,27650
South Carolina,Abbeville,17547
South Carolina,Blacksburg,17329
South Carolina,Blackville,13606
South Carolina,Blenheim,19602
South Carolina,Bluffton,36394
South Carolina,Central,16420
South Carolina,Centerville,30009
South Carolina,Cayce,27768
South Carolina,Catawba,22762
South Carolina,Carlisle,15714
South Carolina,Cane Savannah,27452
South Carolina,Cameron,22750
South Carolina,Camden,28088
South Carolina,Calhoun Falls,17115
South Carolina,Burton,26122
South Carolina,Burnettown,25954
South Carolina,Chapin,31886
South Carolina,Buffalo,19518
South Carolina,Brunson,23077
South Carolina,Fairforest,16956
South Carolina,Briarcliffe Acres,45417
South Carolina,Branchville,18355
South Carolina,Bradley,24375
South Carolina,Boykin,47539
South Carolina,Bowman,15781
South Carolina,Bonneau Beach,25767
South Carolina,Bonneau,27171
South Carolina,Boiling Springs,29293
South Carolina,Blythewood,42595
South Carolina,Bucksport,19446
South Carolina,Brookdale,17727
South Carolina,Fair Play,40078
South Carolina,Five Forks,46542
South Carolina,Livingston,27500
South Carolina,Lockhart,15735
South Carolina,Lodge,21250
South Carolina,Loris,17752
South Carolina,Lowndesville,23500
South Carolina,Lowrys,34333
South Carolina,Little River,30531
South Carolina,Lugoff,29264
South Carolina,Lydia,14571
South Carolina,Lyman,31486
South Carolina,Lynchburg,15760
South Carolina,McBee,16949
South Carolina,McClellanville,37045
South Carolina,McColl,16343
South Carolina,Luray,22083
South Carolina,McConnells,33125
South Carolina,Little Mountain,41875
South Carolina,Liberty,26306
South Carolina,Lake Secession,13969
South Carolina,Lake View,16553
South Carolina,Lakewood,25833
South Carolina,Lake Wylie,43438
South Carolina,Lamar,16431
South Carolina,Lancaster,18275
South Carolina,Lincolnville,20000
South Carolina,Landrum,21821
South Carolina,Langley,14492
South Carolina,Latta,20432
South Carolina,Laurel Bay,28403
South Carolina,Laurens,20729
South Carolina,Lesslie,31766
South Carolina,Lexington,38480
South Carolina,Lane,17438
South Carolina,Lake Murray of Richland,44565
South Carolina,McCormick,17704
South Carolina,Marion,16036
South Carolina,Newberry,20845
South Carolina,New Ellenton,26014
South Carolina,Newport,31649
South Carolina,Newry,12389
South Carolina,Nichols,21587
South Carolina,Ninety Six,28456
South Carolina,Neeses,17411
South Carolina,Norris,25066
South Carolina,North Augusta,33297
South Carolina,North Charleston,25168
South Carolina,North Hartsville,27114
South Carolina,Northlake,33000
South Carolina,Oak Grove,29109
South Carolina,North Myrtle Beach,31024
South Carolina,North,15208
South Carolina,Manning,15309
South Carolina,Myrtle Beach,23734
South Carolina,Murphys Estates,29732
South Carolina,Mauldin,36140
South Carolina,Mayesville,19338
South Carolina,Mayo,29536
South Carolina,Meggett,35565
South Carolina,Modoc,44000
South Carolina,Monarch Mill,23497
South Carolina,Murrells Inlet,24638
South Carolina,Moncks Corner,27234
South Carolina,Mount Carmel,13750
South Carolina,Mount Croghan,26250
South Carolina,Mount Pleasant,49066
South Carolina,Mountville,-666666666
South Carolina,Mulberry,13221
South Carolina,Mullins,20037
South Carolina,Monetta,18750
South Carolina,Fingerville,-666666666
South Carolina,Lake City,19640
South Carolina,Kline,17250
South Carolina,Gloverville,17477
South Carolina,Golden Grove,31973
South Carolina,Goose Creek,30205
South Carolina,Govan,28750
South Carolina,Gramling,-666666666
South Carolina,Graniteville,23158
South Carolina,Glendale,33125
South Carolina,Gray Court,17708
South Carolina,Greeleyville,20536
South Carolina,Greenville,30778
South Carolina,Greenwood,18509
South Carolina,Greer,30923
South Carolina,Hampton,25827
South Carolina,Hanahan,33344
South Carolina,Great Falls,19742
South Carolina,Hardeeville,25321
South Carolina,Gilbert,35134
South Carolina,Georgetown,18735
South Carolina,Florence,25653
South Carolina,Folly Beach,48949
South Carolina,Forest Acres,36786
South Carolina,Forestbrook,26660
South Carolina,Fort Lawn,21858
South Carolina,Fort Mill,39395
South Carolina,Gifford,20799
South Carolina,Fountain Inn,30737
South Carolina,Gadsden,17839
South Carolina,Gaffney,19221
South Carolina,Gantt,20311
South Carolina,Garden City,23021
South Carolina,Gaston,25625
South Carolina,Gayle Mill,14196
South Carolina,Furman,21750
South Carolina,Ladson,28944
South Carolina,Harleyville,18792
South Carolina,Heath Springs,20573
South Carolina,Jackson,27792
South Carolina,Jacksonboro,32536
South Carolina,James Island,41104
South Carolina,Jamestown,28750
South Carolina,Jefferson,20139
South Carolina,Jenkinsville,28000
South Carolina,Iva,16250
South Carolina,Joanna,20729
South Carolina,Johnston,21957
South Carolina,Jonesville,16806
South Carolina,Judson,13800
South Carolina,Kershaw,22679
South Carolina,Kiawah Island,61146
South Carolina,Kingstree,18940
South Carolina,Johnsonville,25679
South Carolina,Hartsville,18764
South Carolina,Isle of Palms,49548
South Carolina,Irwin,20410
South Carolina,Hemingway,27065
South Carolina,Hickory Grove,24038
South Carolina,Hilda,22454
South Carolina,Hilton Head Island,35132
South Carolina,Hodges,24643
South Carolina,Holly Hill,16183
South Carolina,Islandton,26731
South Carolina,Hollywood,28757
South Carolina,Honea Path,23029
South Carolina,Hopkins,24417
South Carolina,India Hook,42185
South Carolina,Inman,21515
South Carolina,Inman Mills,17871
South Carolina,Irmo,31997
South Carolina,Homeland Park,15018
South Carolina,Norway,24643
South Carolina,Oakland,25188
South Carolina,Ward,18333
South Carolina,Summit,30365
South Carolina,Sumter,22884
South Carolina,Surfside Beach,26199
South Carolina,Swansea,20750
South Carolina,Sycamore,28523
South Carolina,Tatum,14375
South Carolina,Summerville,31915
South Carolina,Taylors,29070
South Carolina,Tigerville,3199
South Carolina,Timmonsville,19454
South Carolina,Travelers Rest,26239
South Carolina,Trenton,22000
South Carolina,Troy,25313
South Carolina,Turbeville,21389
South Carolina,Tega Cay,61509
South Carolina,Ulmer,-666666666
South Carolina,Summerton,16510
South Carolina,Stuckey,33864
South Carolina,Smyrna,-666666666
South Carolina,Snelling,25179
South Carolina,Socastee,23056
South Carolina,Society Hill,21383
South Carolina,South Congaree,22956
South Carolina,Southern Shops,17303
South Carolina,Sullivan's Island,52829
South Carolina,South Sumter,14839
South Carolina,Springdale,20189
South Carolina,Springdale,30231
South Carolina,Springfield,22115
South Carolina,Starr,31250
South Carolina,Startex,23011
South Carolina,Stateburg,43304
South Carolina,Spartanburg,21923
South Carolina,Union,17864
South Carolina,Utica,22241
South Carolina,Valley Falls,18218
South Carolina,West Union,22273
South Carolina,Whitmire,24872
South Carolina,Wilkinson Heights,16795
South Carolina,Williams,19904
South Carolina,Williamston,30469
South Carolina,Willington,-666666666
South Carolina,West Pelzer,20313
South Carolina,Williston,21115
South Carolina,Winnsboro,18602
South Carolina,Winnsboro Mills,15657
South Carolina,Woodfield,24485
South Carolina,Woodford,16111
South Carolina,Yemassee,23882
South Carolina,York,23246
South Carolina,Windsor,26696
South Carolina,Westminster,19745
South Carolina,West Columbia,26726
South Carolina,Wellford,23467
South Carolina,Vance,14500
South Carolina,Van Wyck,-666666666
South Carolina,Varnville,21831
South Carolina,Wade Hampton,28815
South Carolina,Wagener,19688
South Carolina,Walhalla,15120
South Carolina,Wallace,21607
South Carolina,Walterboro,20769
South Carolina,Ware Place,23393
South Carolina,Ware Shoals,21135
South Carolina,Warrenville,27665
South Carolina,Waterloo,17292
South Carolina,Watts Mills,14247
South Carolina,Wedgefield,21515
South Carolina,Welcome,21371
South Carolina,Smoaks,31429
South Carolina,Slater-Marietta,20837
South Carolina,Woodruff,17052
South Carolina,Simpsonville,32205
South Carolina,Piedmont,22292
South Carolina,Pinewood,18500
South Carolina,Pinopolis,40680
South Carolina,Plum Branch,-666666666
South Carolina,Pomaria,18289
South Carolina,Port Royal,24575
South Carolina,Pickens,21858
South Carolina,Powdersville,30612
South Carolina,Privateer,19020
South Carolina,Promised Land,23388
South Carolina,Prosperity,22430
South Carolina,Quinby,25148
South Carolina,Ravenel,27165
South Carolina,Red Bank,30436
South Carolina,Princeton,48523
South Carolina,Red Hill,21739
South Carolina,Perry,13750
South Carolina,Pelzer,20808
South Carolina,Olanta,16959
South Carolina,Olar,20750
South Carolina,Orangeburg,16652
South Carolina,Oswego,23981
South Carolina,Pacolet,19596
South Carolina,Pageland,20682
South Carolina,Pendleton,16432
South Carolina,Pamplico,20658
South Carolina,Parksville,33125
South Carolina,Patrick,21833
South Carolina,Pawleys Island,61875
South Carolina,Paxville,23937
South Carolina,Peak,18125
South Carolina,Pelion,31908
South Carolina,Parker,18984
South Carolina,Reevesville,31111
South Carolina,Pine Ridge,32722
South Carolina,Rembert,35938
South Carolina,Saluda,16595
South Carolina,Sangaree,29054
South Carolina,Sans Souci,20792
South Carolina,Santee,19769
South Carolina,Saxon,13341
South Carolina,Scotia,23542
South Carolina,Scranton,16378
South Carolina,Salley,17083
South Carolina,Seabrook Island,48750
South Carolina,Seneca,20583
South Carolina,Seven Oaks,29464
South Carolina,Sharon,22115
South Carolina,Shell Point,27452
South Carolina,Reidville,39830
South Carolina,Shiloh,20982
South Carolina,Silverstreet,27222
South Carolina,Sellers,13143
South Carolina,Salem,23977
South Carolina,Six Mile,26354
South Carolina,St. Matthews,23138
South Carolina,St. Stephen,17821
South Carolina,Richburg,18796
South Carolina,Ridge Spring,23125
South Carolina,Ridgeville,20893
South Carolina,Ridgeway,16953
South Carolina,Riverview,27054
South Carolina,Rock Hill,25742
South Carolina,Rockville,52500
South Carolina,Ridgeland,16767
South Carolina,Rowesville,19135
South Carolina,Ruby,29539
South Carolina,Russellville,31953
South Carolina,St. Andrews,26005
South Carolina,St. George,15819
South Carolina,Roebuck,26299
South Dakota,De Smet,29779
South Dakota,Cresbard,24519
South Dakota,Crocker,-666666666
South Dakota,Crooks,42929
South Dakota,Custer,30250
South Dakota,Dimock,35875
South Dakota,Dakota Dunes,58893
South Dakota,Davis,41667
South Dakota,Dante,37083
South Dakota,Deadwood,26742
South Dakota,Dell Rapids,34603
South Dakota,Delmont,30000
South Dakota,Cow Creek,53750
South Dakota,Dallas,19643
South Dakota,Cottonwood,-666666666
South Dakota,Colome,26012
South Dakota,Corona,26750
South Dakota,Doland,24432
South Dakota,Chamberlain,26530
South Dakota,Chelsea,33750
South Dakota,Chester,38490
South Dakota,Claire City,27857
South Dakota,Claremont,21250
South Dakota,Corsica,25905
South Dakota,Clark,21978
South Dakota,Colman,36607
South Dakota,Colonial Pine Hills,39850
South Dakota,Colton,32685
South Dakota,Columbia,38125
South Dakota,Conde,24375
South Dakota,Corn Creek,-666666666
South Dakota,Clear Lake,33611
South Dakota,Chancellor,31250
South Dakota,Garden City,31563
South Dakota,Draper,22292
South Dakota,Ferney,-666666666
South Dakota,Flandreau,26473
South Dakota,Florence,31458
South Dakota,Forestburg,18000
South Dakota,Fort Pierre,40156
South Dakota,Fort Thompson,13723
South Dakota,Fedora,23854
South Dakota,Frankfort,21750
South Dakota,Freeman,28162
South Dakota,Fruitdale,20833
South Dakota,Fulton,30729
South Dakota,Gann Valley,-666666666
South Dakota,Central City,26827
South Dakota,Garretson,32054
South Dakota,Frederick,27188
South Dakota,Faulkton,32438
South Dakota,Farmer,-666666666
South Dakota,Faith,25625
South Dakota,Dupree,21923
South Dakota,Eagle Butte,15648
South Dakota,Eden,28583
South Dakota,Edgemont,17683
South Dakota,Egan,24464
South Dakota,Elk Point,33596
South Dakota,Elkton,31509
South Dakota,Emery,26927
South Dakota,Erwin,-666666666
South Dakota,Estelline,27012
South Dakota,Ethan,31667
South Dakota,Eureka,22366
South Dakota,Fairburn,39375
South Dakota,Fairfax,17750
South Dakota,Fairview,33750
South Dakota,Dolton,33750
South Dakota,Centerville,26198
South Dakota,Bijou Hills,-666666666
South Dakota,Castlewood,35769
South Dakota,Artesian,34000
South Dakota,Ashland Heights,26055
South Dakota,Ashton,27875
South Dakota,Astoria,26932
South Dakota,Aurora,37240
South Dakota,Aurora Center,29583
South Dakota,Artas,20938
South Dakota,Avon,26915
South Dakota,Baltic,40985
South Dakota,Bancroft,41500
South Dakota,Batesland,28958
South Dakota,Bath,40052
South Dakota,Bath Corner,38696
South Dakota,Belle Fourche,25353
South Dakota,Badger,25833
South Dakota,Belvidere,38281
South Dakota,Armour,26035
South Dakota,Antelope,11739
South Dakota,Geddes,32500
South Dakota,Gary,20982
South Dakota,Aberdeen,30306
South Dakota,Agar,27750
South Dakota,Agency Village,15987
South Dakota,Akaska,32188
South Dakota,Arlington,29250
South Dakota,Albee,21250
South Dakota,Alexandria,26875
South Dakota,Allen,-666666666
South Dakota,Alpena,32679
South Dakota,Altamont,40625
South Dakota,Anderson,49205
South Dakota,Andover,22292
South Dakota,Alcester,27065
South Dakota,Cavour,34286
South Dakota,Beresford,34255
South Dakota,Bison,27917
South Dakota,Bryant,21923
South Dakota,Buffalo,37917
South Dakota,Buffalo Chip,-666666666
South Dakota,Buffalo Gap,25417
South Dakota,Bullhead,8894
South Dakota,Burke,23983
South Dakota,Bruce,31875
South Dakota,Bushnell,-666666666
South Dakota,Camp Crook,30625
South Dakota,Canistota,23750
South Dakota,Canova,23125
South Dakota,Canton,26485
South Dakota,Caputa,-666666666
South Dakota,Carthage,30972
South Dakota,Butler,16875
South Dakota,Big Stone City,29722
South Dakota,Brookings,20062
South Dakota,Britton,31685
South Dakota,Blackhawk,29962
South Dakota,Blucksberg Mountain,45743
South Dakota,Blunt,30250
South Dakota,Bonesteel,24773
South Dakota,Bowdle,27875
South Dakota,Box Elder,23742
South Dakota,Broadland,-666666666
South Dakota,Bradley,26932
South Dakota,Brandt,37321
South Dakota,Brant Lake,-666666666
South Dakota,Brant Lake South,41875
South Dakota,Brentford,31932
South Dakota,Bridgewater,31111
South Dakota,Bristol,21953
South Dakota,Brandon,41241
South Dakota,Gayville,31417
South Dakota,Gettysburg,29632
South Dakota,Roscoe,34792
South Dakota,Rosholt,30500
South Dakota,Roslyn,21950
South Dakota,Roswell,-666666666
South Dakota,Running Water,51250
South Dakota,St. Charles,-666666666
South Dakota,St. Francis,16042
South Dakota,St. Lawrence,32875
South Dakota,St. Onge,30552
South Dakota,Salem,27433
South Dakota,Selby,23052
South Dakota,Seneca,-666666666
South Dakota,Sherman,34750
South Dakota,Shindler,26978
South Dakota,Sinai,26875
South Dakota,Sioux Falls,32058
South Dakota,Sisseton,22792
South Dakota,Soldier Creek,-666666666
South Dakota,South Shore,23750
South Dakota,Spearfish,25243
South Dakota,Spencer,26875
South Dakota,Spring Creek,9120
South Dakota,Springfield,9263
South Dakota,Stickney,25000
South Dakota,Stockholm,29125
South Dakota,Storla,-666666666
South Dakota,Strandburg,16042
South Dakota,Stratford,31750
South Dakota,Rosebud,14728
South Dakota,Rockham,27500
South Dakota,Richland,-666666666
South Dakota,Revillo,21250
South Dakota,Parkston,27181
South Dakota,Parmelee,14550
South Dakota,Peever,21875
South Dakota,Philip,29531
South Dakota,Pickstown,40000
South Dakota,Piedmont,32917
South Dakota,Pierpont,36736
South Dakota,Pierre,37428
South Dakota,Pine Lakes Addition,41250
South Dakota,Pine Ridge,15520
South Dakota,Plankinton,33250
South Dakota,Platte,25942
South Dakota,Pollock,26500
South Dakota,Sturgis,25711
South Dakota,Porcupine,9366
South Dakota,Presho,33264
South Dakota,Pringle,28056
South Dakota,Pukwana,25268
South Dakota,Quinn,23438
South Dakota,Ramona,31750
South Dakota,Rapid City,27454
South Dakota,Rapid Valley,30742
South Dakota,Ravinia,22500
South Dakota,Raymond,18750
South Dakota,Redfield,28954
South Dakota,Ree Heights,35500
South Dakota,Reliance,25536
South Dakota,Renner Corner,34219
South Dakota,Prairie City,-666666666
South Dakota,Parker,30762
South Dakota,Summerset,40029
South Dakota,Tabor,33571
South Dakota,Watertown,28967
South Dakota,Waubay,25600
South Dakota,Waverly,29063
South Dakota,Webster,22019
South Dakota,Wentworth village,19643
South Dakota,Wessington,31250
South Dakota,Wessington Springs,23047
South Dakota,Westport,31944
South Dakota,Wetonka,21250
South Dakota,White,32679
South Dakota,Whitehorse,27361
South Dakota,White Horse,9048
South Dakota,White Lake,27269
South Dakota,White River,15134
South Dakota,White Rock,-666666666
South Dakota,Whitewood,27151
South Dakota,Willow Lake,27500
South Dakota,Wilmot,23125
South Dakota,Winfred,30651
South Dakota,Winner,27205
South Dakota,Wolsey,33661
South Dakota,Wood,20938
South Dakota,Woonsocket,25720
South Dakota,Worthing,34909
South Dakota,Wounded Knee,5605
South Dakota,Yale,28750
South Dakota,Yankton,27454
South Dakota,Wasta,21667
South Dakota,Warner,41750
South Dakota,Ward,38036
South Dakota,Wanblee,8021
South Dakota,Tea,40746
South Dakota,Timber Lake,24792
South Dakota,Tolstoy,24750
South Dakota,Toronto,26136
South Dakota,Trent,32578
South Dakota,Tripp,21250
South Dakota,Tulare,33125
South Dakota,Turton,22083
South Dakota,Twin Brooks,30625
South Dakota,Two Strike,9952
South Dakota,Tyndall,24048
South Dakota,Utica,40000
South Dakota,Vale,30125
South Dakota,Summit,27083
South Dakota,Valley Springs,32171
South Dakota,Verdon,-666666666
South Dakota,Vermillion,12951
South Dakota,Viborg,26033
South Dakota,Vienna,-666666666
South Dakota,Vilas,42500
South Dakota,Virgil,28750
South Dakota,Vivian,18472
South Dakota,Volga,31387
South Dakota,Volin,27292
South Dakota,Wagner,22077
South Dakota,Wakonda,25208
South Dakota,Wall,26172
South Dakota,Wallace,36458
South Dakota,Veblen,25682
South Dakota,Ortley,21500
South Dakota,Scotland,27050
South Dakota,Onida,37663
South Dakota,Huron,29557
South Dakota,Interior,28839
South Dakota,Ipswich,29355
South Dakota,Irene,28295
South Dakota,Iroquois,30819
South Dakota,Isabel,22679
South Dakota,Java,29722
South Dakota,Jefferson,32794
South Dakota,Johnson Siding,26229
