State,City,Female,Male
New York,Athens village,858.0,701.0
New York,Aquebogue,837.0,853.0
New York,Bridgehampton,677.0,645.0
New York,Little Valley village,517.0,663.0
New York,Centerport,2827.0,2424.0
New York,Allegany village,1030.0,892.0
New York,Sag Harbor village,1111.0,1073.0
New York,Franklinville village,779.0,796.0
New York,Hillside,422.0,409.0
New York,North Collins village,603.0,623.0
New York,East Atlantic Beach,900.0,1071.0
New York,Malverne Park Oaks,221.0,237.0
New York,Phoenicia,143.0,106.0
New York,Oceanside,15916.0,15269.0
New York,Baxter Estates village,487.0,578.0
New York,Stannards,308.0,278.0
New York,Laurens village,99.0,81.0
New York,Natural Bridge,122.0,184.0
New York,Brownville village,522.0,525.0
New York,West Babylon,21881.0,21037.0
New York,Dix Hills,13264.0,13555.0
New York,Angola on the Lake,928.0,891.0
New York,Northampton,309.0,294.0
New York,Verplanck,572.0,738.0
New York,Unionville village,379.0,345.0
New York,East Rockaway village,4851.0,4951.0
New York,Bellmore,8198.0,7532.0
New York,Bellerose village,558.0,620.0
New York,Barnum Island,928.0,1319.0
New York,Munsons Corners,1525.0,1473.0
New York,McGraw village,458.0,421.0
New York,Bay Park,797.0,817.0
New York,Village Green,2087.0,1723.0
New York,Fairmount,5283.0,4714.0
New York,Whitesboro village,2042.0,1623.0
New York,Vernon village,619.0,519.0
New York,New Hartford village,883.0,848.0
New York,Williamsville village,2868.0,2379.0
New York,Northwest Ithaca,657.0,632.0
New York,Woodridge village,411.0,408.0
New York,Garden City Park,4353.0,3728.0
New York,Canajoharie village,1022.0,841.0
New York,Duane Lake,106.0,154.0
New York,East Glenville,3307.0,3064.0
New York,Newburgh,14707.0,13575.0
New York,Montgomery village,2444.0,2093.0
New York,Wurtsboro village,626.0,478.0
New York,Smallwood,234.0,381.0
New York,Monroe village,4259.0,4319.0
New York,Liberty village,2059.0,2077.0
New York,Minetto,508.0,539.0
New York,Washington Heights,1034.0,1303.0
New York,Lacona village,342.0,399.0
New York,Highland Falls village,1920.0,1907.0
New York,Goshen village,2724.0,2630.0
New York,Monticello village,3085.0,3391.0
New York,Mexico village,798.0,771.0
New York,Cleveland village,313.0,366.0
New York,Northville village,648.0,564.0
New York,Scotia village,4289.0,3426.0
New York,Maybrook village,1774.0,1594.0
New York,Sound Beach,4075.0,4018.0
New York,Argyle village,324.0,231.0
New York,Sayville,8278.0,7729.0
New York,Carle Place,2354.0,2513.0
New York,Bethpage,8599.0,8616.0
New York,Bayville village,3304.0,3404.0
New York,Oxford village,690.0,740.0
New York,Rensselaer,4684.0,4606.0
New York,Averill Park,624.0,706.0
New York,Zena,587.0,532.0
New York,Shokan,594.0,606.0
New York,Hurley,1600.0,1552.0
New York,Gardiner,343.0,355.0
New York,Ellenville village,2062.0,1981.0
New York,Red Oaks Mill,1550.0,1652.0
New York,Kennedy,155.0,208.0
New York,Pawling village,1108.0,977.0
New York,Crown Heights,1407.0,1427.0
New York,Rifton,148.0,83.0
New York,Saugerties village,1879.0,1993.0
New York,Walker Valley,784.0,431.0
New York,Geneva,6484.0,6404.0
New York,Selden,10048.0,9722.0
New York,Riverside,849.0,2302.0
New York,Port Jefferson village,3857.0,4014.0
New York,North Haven village,446.0,473.0
New York,North Bay Shore,10673.0,10372.0
New York,Mastic,7422.0,7256.0
New York,Lake Ronkonkoma,10509.0,10271.0
New York,Poland village,218.0,167.0
New York,Jamesport,638.0,447.0
New York,Cayuga village,267.0,222.0
New York,Aurora village,352.0,303.0
New York,Sloan village,1795.0,1789.0
New York,Green Island village,1277.0,1314.0
New York,Wellsville village,2406.0,2060.0
New York,Cuba village,774.0,760.0
New York,Bolivar village,495.0,470.0
New York,Weedsport village,931.0,915.0
New York,Wading River,4039.0,3995.0
New York,Palenville,472.0,425.0
New York,Cairo,526.0,489.0
New York,Ballston Spa village,2929.0,2514.0
New York,Fleischmanns village,113.0,101.0
New York,Speculator village,215.0,133.0
New York,West Carthage village,809.0,702.0
New York,Hammond village,135.0,107.0
New York,Harrisville village,302.0,311.0
New York,Clinton village,856.0,780.0
New York,Alden village,1249.0,1331.0
New York,Sodus Point village,444.0,449.0
New York,Hillside Lake,540.0,505.0
New York,Churchville village,1155.0,1075.0
New York,West Nyack,2048.0,1828.0
New York,Cold Brook village,166.0,178.0
New York,Chatham village,897.0,758.0
New York,Spencerport village,1999.0,1621.0
New York,Milton CDP (Saratoga County),1659.0,1452.0
New York,Hewlett Neck village,230.0,226.0
New York,Jericho,6935.0,6892.0
New York,Lawrence village,3714.0,2821.0
New York,Newark Valley village,595.0,500.0
New York,Apalachin,578.0,568.0
New York,West Hampton Dunes village,31.0,38.0
New York,Bergen village,582.0,536.0
New York,Whitney Point village,440.0,468.0
New York,Binghamton,23436.0,22067.0
New York,Norwood village,823.0,801.0
New York,Haviland,1794.0,1452.0
New York,Livonia village,731.0,630.0
New York,Sinclairville village,398.0,399.0
New York,Jamestown West,1381.0,1131.0
New York,North Hills village,3072.0,2567.0
New York,New Cassel,7386.0,7262.0
New York,Mineola village,10099.0,9033.0
New York,Merrick,10039.0,9927.0
New York,Manorhaven village,3423.0,3197.0
New York,Castorland village,218.0,147.0
New York,Katonah,1082.0,813.0
New York,Westmoreland,450.0,337.0
New York,Hunt,55.0,54.0
New York,Northport village,3800.0,3548.0
New York,North Patchogue,3794.0,3767.0
New York,Napeague,39.0,73.0
New York,West Islip,14140.0,13009.0
New York,Eastport,1091.0,1000.0
New York,Cutchogue,1677.0,1501.0
New York,Brentwood,32370.0,30572.0
New York,Greenlawn,7433.0,6545.0
New York,Wyandanch,6130.0,5482.0
New York,Old Bethpage,2838.0,2684.0
New York,North Lynbrook,187.0,230.0
New York,Muttontown village,1823.0,1832.0
New York,Long Beach,17608.0,15901.0
New York,Laurel Hollow village,1002.0,991.0
New York,Great Neck Plaza village,3931.0,3026.0
New York,Bainbridge village,731.0,711.0
New York,Schoharie village,426.0,424.0
New York,Esperance village,210.0,184.0
New York,North Wantagh,6206.0,5596.0
New York,Cobleskill village,2405.0,2135.0
New York,Armonk,2137.0,2244.0
New York,Dobbs Ferry village,5379.0,5648.0
New York,Northeast Ithaca,1536.0,1345.0
New York,Hammondsport village,235.0,257.0
New York,Cohocton village,457.0,442.0
New York,Warsaw village,1743.0,1557.0
New York,Syracuse,75097.0,68196.0
New York,Marcellus village,1033.0,860.0
New York,Tully village,563.0,494.0
New York,Wayland village,1009.0,801.0
New York,Crompond,1114.0,1193.0
New York,South Corning village,570.0,587.0
New York,Albertson,2642.0,2612.0
New York,Cortland,9982.0,8846.0
New York,Earlville village,615.0,538.0
New York,Cazenovia village,1618.0,1235.0
New York,Valley Stream village,19538.0,18071.0
New York,Sea Cliff village,2597.0,2454.0
New York,Baiting Hollow,977.0,677.0
New York,Asharoken village,218.0,225.0
New York,Bath village,2939.0,2633.0
New York,Westfield village,1502.0,1480.0
New York,Lakewood village,1683.0,1189.0
New York,Cassadaga village,261.0,255.0
New York,Deferiet village,157.0,143.0
New York,Clayton village,994.0,1024.0
New York,Weston Mills,669.0,715.0
New York,Colonie village,3829.0,3964.0
New York,Union Springs village,602.0,568.0
New York,Wynantskill,1768.0,1560.0
New York,Victor village,1451.0,1282.0
New York,Beacon,7077.0,7202.0
New York,Depauville,210.0,172.0
New York,Middleville village,270.0,300.0
New York,Herkimer village,3640.0,3259.0
New York,Dolgeville village,1347.0,1234.0
New York,Heuvelton village,382.0,337.0
New York,Pomona village,1338.0,1617.0
New York,New City,17964.0,16688.0
New York,Montebello village,2457.0,2159.0
New York,Kaser village,2411.0,2768.0
New York,Haverstraw village,6047.0,6034.0
New York,Schaghticoke village,286.0,361.0
New York,Evans Mills village,223.0,249.0
New York,Odessa village,234.0,270.0
New York,Watkins Glen village,1047.0,969.0
New York,Richburg village,212.0,238.0
New York,Dundee village,885.0,739.0
New York,Shenorock,1027.0,1152.0
New York,Mahopac,3986.0,4440.0
New York,Rapids,581.0,617.0
New York,Arcade village,1135.0,1047.0
New York,Pelham village,3583.0,3366.0
New York,Croton-on-Hudson village,4315.0,3868.0
New York,Ardsley village,2170.0,2364.0
New York,West Hills,2667.0,2671.0
New York,Lansing village,1619.0,1916.0
New York,Groton village,1091.0,959.0
New York,Burdett village,226.0,211.0
New York,West Seneca,23466.0,21866.0
New York,Orchard Park village,1627.0,1527.0
New York,Lackawanna,9337.0,8522.0
New York,Holland,603.0,587.0
New York,Belmont village,404.0,403.0
New York,Interlaken village,292.0,299.0
New York,Schenectady,33566.0,31916.0
New York,Chestnut Ridge village,4054.0,4003.0
New York,Fulton,5928.0,5491.0
New York,Jeffersonville village,193.0,170.0
New York,Scotchtown,4241.0,4933.0
New York,Spring Valley village,16134.0,16147.0
New York,Orangeburg,2325.0,1875.0
New York,Nanuet,9093.0,8682.0
New York,Grand View-on-Hudson village,160.0,147.0
New York,Germantown,469.0,429.0
New York,Claverack-Red Mills,235.0,308.0
New York,Spackenkill,2104.0,2135.0
New York,Harriman village,1460.0,1466.0
New York,Pleasant Valley,841.0,526.0
New York,Caledonia village,1085.0,1017.0
New York,Wellsburg village,243.0,275.0
New York,Horseheads village,3498.0,3012.0
New York,Elmira Heights village,1936.0,2096.0
New York,Palmyra village,1726.0,1657.0
New York,Star Lake,389.0,413.0
New York,Suffern village,6030.0,4896.0
New York,Pearl River,8510.0,7985.0
New York,Lima village,1183.0,1186.0
New York,Nyack village,4005.0,3183.0
New York,Kiryas Joel village,11481.0,12055.0
New York,Waterville village,813.0,785.0
New York,West Bay Shore,2517.0,2336.0
New York,Cape Vincent village,321.0,331.0
New York,Mooers,237.0,183.0
New York,Stewart Manor village,1204.0,987.0
New York,Holbrook,12864.0,13422.0
New York,Gordon Heights,1895.0,1772.0
New York,Fort Salonga,5013.0,4763.0
New York,Fishers Island,73.0,110.0
New York,Orange Lake,3273.0,3075.0
New York,Farmingville,7408.0,8087.0
New York,East Moriches,2530.0,2829.0
New York,Scarsdale village,9406.0,8399.0
New York,Port Chester village,14447.0,14971.0
New York,Pelham Manor village,2762.0,2833.0
New York,Lockport,10603.0,9977.0
New York,Gasport,882.0,638.0
New York,Painted Post village,849.0,878.0
New York,Gang Mills,2283.0,2212.0
New York,Hamilton village,2132.0,1728.0
New York,Greece,7586.0,7240.0
New York,Rhinebeck village,1476.0,1107.0
New York,Millbrook village,804.0,617.0
New York,Constableville village,151.0,136.0
New York,Fredonia village,5561.0,5076.0
New York,Cherry Creek village,238.0,243.0
New York,Silver Springs village,490.0,385.0
New York,West Hempstead,9985.0,10131.0
New York,University Gardens,2185.0,2017.0
New York,Uniondale,16751.0,15077.0
New York,Russell Gardens village,471.0,461.0
New York,Copenhagen village,378.0,387.0
New York,Roosevelt,8358.0,7871.0
New York,Oyster Bay Cove village,1077.0,1093.0
New York,Roslyn village,1741.0,1111.0
New York,North Amityville,9865.0,8952.0
New York,New Suffolk,107.0,105.0
New York,Nesconset,7349.0,6544.0
New York,Whitehall village,1118.0,1156.0
New York,Dresden village,145.0,186.0
New York,Livingston Manor,652.0,571.0
New York,Port Washington,8177.0,7423.0
New York,Lyons Falls village,295.0,248.0
New York,Middleburgh village,793.0,728.0
New York,Palatine Bridge village,358.0,279.0
New York,Port Dickinson village,948.0,864.0
New York,Mohawk village,1401.0,1177.0
New York,Lisle village,111.0,104.0
New York,Le Roy village,2197.0,2023.0
New York,Johnson City village,7652.0,6923.0
New York,Glen Cove,13701.0,13525.0
New York,Troy,25576.0,24034.0
New York,Nassau village,517.0,531.0
New York,Dexter village,523.0,499.0
New York,Nichols village,307.0,294.0
New York,Webster village,3005.0,2560.0
New York,Honeoye Falls village,1338.0,1404.0
New York,Brockport village,4372.0,3978.0
New York,Stottville,651.0,708.0
New York,Hudson,3187.0,3152.0
New York,Elba village,309.0,336.0
New York,Fort Plain village,959.0,780.0
New York,Ithaca,15286.0,15282.0
New York,Richmondville village,439.0,430.0
New York,Hannibal village,285.0,226.0
New York,Blauvelt,2726.0,2894.0
New York,Scottsville village,1007.0,1007.0
New York,Irondequoit,26510.0,23917.0
New York,West Elmira,2624.0,2203.0
New York,Van Etten village,363.0,315.0
New York,Elmira,13908.0,13787.0
New York,Newark village,4778.0,4159.0
New York,Rensselaer Falls village,181.0,180.0
New York,Gouverneur village,1786.0,1965.0
New York,Viola,3741.0,3176.0
New York,South Nyack village,1732.0,1785.0
New York,Mount Morris village,1266.0,1491.0
New York,New Square village,3977.0,4156.0
New York,Malverne village,4460.0,4075.0
New York,Lake Success village,1562.0,1540.0
New York,Hewlett Harbor village,542.0,548.0
New York,Hewlett Bay Park village,191.0,175.0
New York,Ransomville,789.0,812.0
New York,North Tonawanda,15105.0,15491.0
New York,Niagara Falls,25918.0,22743.0
New York,Kensington village,604.0,580.0
New York,Plandome village,631.0,620.0
New York,Ilion village,4116.0,3736.0
New York,Corfu village,373.0,334.0
New York,Ogdensburg,4706.0,6042.0
New York,Brocton village,699.0,620.0
New York,Freeville village,220.0,174.0
New York,Bemus Point village,153.0,148.0
New York,Redford,213.0,148.0
New York,Cumberland Head,739.0,656.0
New York,Au Sable Forks,231.0,195.0
New York,Port Byron village,543.0,463.0
New York,Putnam Lake,1668.0,1851.0
New York,Sodus village,906.0,781.0
New York,Lake Carmel,4320.0,3794.0
New York,Riverside village,291.0,223.0
New York,Hornell,4127.0,4181.0
New York,Addison village,865.0,888.0
New York,Miller Place,5702.0,6053.0
New York,Geneseo village,4679.0,3417.0
New York,Big Flats,2601.0,2611.0
New York,Clyde village,1062.0,1049.0
New York,Waddington village,502.0,436.0
New York,Cold Spring village,971.0,891.0
New York,Frankfort village,1136.0,1240.0
New York,Chappaqua,833.0,626.0
New York,Wheatley Heights,2604.0,2317.0
New York,Elwood,5562.0,5877.0
New York,Cold Spring Harbor,2786.0,2378.0
New York,Centereach,16456.0,15572.0
New York,Bayport,4263.0,4129.0
New York,Amagansett,362.0,388.0
New York,Hartsdale,2747.0,2075.0
New York,East Quogue,2602.0,2195.0
New York,East Northport,9892.0,10244.0
New York,Candor village,340.0,305.0
New York,East Islip,6650.0,6913.0
New York,Copiague,12057.0,11659.0
New York,Central Islip,15846.0,16000.0
New York,Babylon village,6053.0,6036.0
New York,Amityville village,5020.0,4432.0
New York,Burke village,101.0,124.0
New York,South Glens Falls village,1935.0,1660.0
New York,Hyde Park,1050.0,932.0
New York,Brushton village,215.0,241.0
New York,Coram,20651.0,19326.0
New York,Crugers,823.0,666.0
New York,Golden's Bridge,956.0,857.0
New York,Hawthorne,2295.0,2215.0
New York,West Sayville,2550.0,2256.0
New York,Alexander village,287.0,302.0
New York,Wappingers Falls village,2991.0,2672.0
New York,Wolcott village,830.0,864.0
New York,Red Creek village,347.0,337.0
New York,Millport village,209.0,234.0
New York,Tuckahoe,535.0,449.0
New York,Terryville,6381.0,5959.0
New York,Richville village,138.0,144.0
New York,Springs,3679.0,3233.0
New York,Deer Park,14096.0,13177.0
New York,Center Moriches,4382.0,4013.0
New York,Bellport village,1087.0,921.0
New York,Belle Terre village,330.0,351.0
New York,Kings Park,8927.0,7780.0
New York,Holtsville,9809.0,9556.0
New York,Hampton Bays,7098.0,7182.0
New York,Halesite,1373.0,1298.0
New York,East Shoreham,3336.0,3148.0
New York,Frewsburg,918.0,746.0
New York,Ripley,391.0,396.0
New York,New Berlin village,478.0,449.0
New York,Friendship,621.0,548.0
New York,DeRuyter village,270.0,187.0
New York,Monsey,11248.0,10825.0
New York,Congers,4336.0,4070.0
New York,Airmont village,4237.0,4539.0
New York,Pittsford village,872.0,795.0
New York,Hilton village,2966.0,2892.0
New York,Fairport village,2661.0,2688.0
New York,Lorenz Park,1164.0,986.0
New York,Springville village,2223.0,2083.0
New York,Kinderhook village,717.0,649.0
New York,Valatie village,865.0,863.0
New York,Galeville,2576.0,1981.0
New York,Baldwinsville village,3679.0,3871.0
New York,Bellerose Terrace,1138.0,917.0
New York,Sleepy Hollow village,5442.0,4696.0
New York,Corning,5617.0,5172.0
New York,Cove Neck village,126.0,128.0
New York,Canisteo village,1137.0,1125.0
New York,Ghent,238.0,291.0
New York,Tonawanda,7813.0,7060.0
New York,Canastota village,2477.0,2128.0
New York,Tonawanda,30534.0,26746.0
New York,Niverville,659.0,603.0
New York,Warwick village,3582.0,3197.0
New York,Vails Gate,1802.0,1320.0
New York,Sand Ridge,276.0,281.0
New York,Mayfield village,425.0,370.0
New York,Gloversville,7424.0,7514.0
New York,Broadalbin village,757.0,709.0
New York,Brewerton,1932.0,1999.0
New York,Rotterdam,10178.0,10096.0
New York,Delanson village,161.0,215.0
New York,Tribes Hill,405.0,463.0
New York,Fort Johnson village,347.0,492.0
New York,Castile village,535.0,410.0
New York,Seneca Knolls,1142.0,860.0
New York,Nedrow,1127.0,1189.0
New York,Minoa village,2039.0,1435.0
New York,Manlius village,2290.0,2230.0
New York,Lyncourt,1994.0,1862.0
New York,Jordan village,780.0,655.0
New York,Almond village,250.0,244.0
New York,Portville village,550.0,415.0
New York,Youngstown village,1038.0,1009.0
New York,Lewiston village,1466.0,1126.0
New York,East Hills village,3633.0,3480.0
New York,Watervliet,5423.0,4697.0
New York,Plattsburgh,10262.0,9253.0
New York,Peru,927.0,585.0
New York,North Massapequa,9527.0,9082.0
New York,North Bellmore,10069.0,10200.0
New York,Manhasset Hills,1983.0,1611.0
New York,Lakeview,2952.0,3365.0
New York,Farmingdale village,4455.0,4387.0
New York,Hewlett,3519.0,2965.0
New York,Hempstead village,29054.0,26345.0
New York,Harbor Hills,209.0,266.0
New York,Franklin Square,16224.0,16105.0
New York,East Norwich,1496.0,1406.0
New York,Brookville village,1878.0,1686.0
New York,Wampsville village,272.0,378.0
New York,Munnsville village,248.0,249.0
New York,Greene village,866.0,838.0
New York,Herricks,2149.0,1925.0
New York,Glenwood Landing,1971.0,1939.0
New York,Great Neck Gardens,621.0,562.0
New York,Inwood,5014.0,4790.0
New York,Penn Yan village,2538.0,2280.0
New York,Trumansburg village,986.0,819.0
New York,Newfield Hamlet,337.0,128.0
New York,Glen Head,2359.0,2624.0
New York,Mattydale,3259.0,2843.0
New York,Liverpool village,1111.0,1063.0
New York,Fayetteville village,2141.0,1992.0
New York,Rome,15702.0,16636.0
New York,Oriskany village,630.0,616.0
New York,New York Mills village,1876.0,1505.0
New York,Woodbury,4595.0,4008.0
New York,Williston Park village,3764.0,3530.0
New York,Upper Brookville village,877.0,730.0
New York,South Valley Stream,3686.0,3244.0
New York,South Hempstead,1642.0,1481.0
New York,Plandome Heights village,502.0,447.0
New York,Old Westbury village,2504.0,2238.0
New York,North New Hyde Park,8086.0,7640.0
New York,Massapequa Park village,8724.0,8396.0
New York,South Lockport,3762.0,3553.0
New York,Alexandria Bay village,399.0,432.0
New York,East Ithaca,1137.0,904.0
New York,Glen Park village,284.0,284.0
New York,Lake Katrine,1299.0,1234.0
New York,Auburn,13039.0,13740.0
New York,Ovid village,249.0,282.0
New York,Valley Falls village,244.0,239.0
New York,Solvay village,3359.0,3005.0
New York,Ossining village,12424.0,12750.0
New York,Sands Point village,1435.0,1422.0
New York,Oneida Castle village,313.0,285.0
New York,East Hampton North,2338.0,2130.0
New York,Waverly village,2250.0,1964.0
New York,Tupper Lake village,1995.0,1715.0
New York,Greenport village,1121.0,824.0
New York,Chenango Bridge,1490.0,1426.0
New York,Nissequogue village,796.0,778.0
New York,Windsor village,483.0,489.0
New York,Hopewell Junction,272.0,182.0
New York,Leicester village,270.0,246.0
New York,Barker village,303.0,285.0
New York,Jefferson Heights,613.0,355.0
New York,Stamford village,722.0,652.0
New York,Saltaire village,6.0,2.0
