State,City,Population,Black,American Indian/Alaskan Native,Asian,Native Hawaiian / Pacific Islander,Hispanic/Latino,White,Other,Two or More,Total
Pennsylvania,Woodside,2468,55,56,279,0,41,2012,0,25,2468
Pennsylvania,Trainer borough,1704,465,0,0,0,106,1090,40,75,1776
Pennsylvania,Millbourne borough,1287,277,0,732,0,119,153,33,9,1323
Pennsylvania,Beech Creek borough,775,17,0,0,0,0,758,0,0,775
Pennsylvania,Shrewsbury borough,3838,26,0,0,0,187,3579,0,46,3838
Pennsylvania,Shiloh,11206,386,37,104,0,527,10216,54,122,11446
Pennsylvania,New Freedom borough,4618,291,13,92,0,29,4206,0,0,4631
Pennsylvania,Loganville borough,1329,4,10,12,0,37,1220,0,56,1339
Pennsylvania,Franklintown borough,423,18,0,9,0,30,366,4,19,446
Pennsylvania,Fawn Grove borough,458,0,0,3,0,4,443,2,10,462
Pennsylvania,Emmaus borough,11361,156,34,466,0,554,9931,155,324,11620
Pennsylvania,Tidioute borough,747,0,0,0,0,12,735,0,0,747
Pennsylvania,Worthington borough,676,0,0,0,0,0,676,0,0,676
Pennsylvania,Throop borough,3967,5,0,232,0,19,3602,0,109,3967
Pennsylvania,Moosic borough,5744,204,6,191,0,41,5303,0,5,5750
Pennsylvania,Mount Cobb,1913,0,0,23,0,50,1803,0,37,1913
Pennsylvania,Clairton,6640,2377,0,21,0,84,4054,5,126,6667
Pennsylvania,Cooperstown borough,411,0,0,0,0,3,407,0,1,411
Pennsylvania,Le Raysville borough,292,0,0,0,0,8,284,0,0,292
Pennsylvania,Roscoe borough,801,2,0,0,0,4,782,0,13,801
Pennsylvania,Finleyville borough,305,5,0,0,0,0,300,0,0,305
Pennsylvania,Sheffield,1211,34,0,0,0,27,1159,0,0,1220
Pennsylvania,Plainfield,390,0,0,0,0,41,349,0,0,390
Pennsylvania,Sewickley Heights borough,770,2,0,35,0,3,715,0,15,770
Pennsylvania,Rosslyn Farms borough,436,3,0,4,0,7,420,0,2,436
Pennsylvania,North Braddock borough,4758,2111,0,19,0,86,2213,33,344,4806
Pennsylvania,Elizabeth borough,1477,38,0,0,6,20,1398,6,26,1494
Pennsylvania,East Pittsburgh borough,1755,1261,0,5,0,27,465,4,20,1782
Pennsylvania,Woodbury borough,270,0,0,0,0,2,268,2,0,272
Pennsylvania,Dormont borough,8438,284,5,106,0,176,7696,50,234,8551
Pennsylvania,Rheems,1349,8,0,0,0,70,1271,0,0,1349
Pennsylvania,Elizabethtown borough,11492,445,12,331,0,358,10255,29,115,11545
Pennsylvania,Big Run borough,451,0,0,0,0,0,439,6,6,451
Pennsylvania,Mill Creek borough,356,0,0,0,0,0,352,0,4,356
Pennsylvania,White Oak borough,7621,271,0,50,0,65,7146,19,114,7665
Pennsylvania,West Mifflin borough,19946,2139,16,26,0,256,16965,40,607,20049
Pennsylvania,New Holland borough,5455,173,34,84,0,275,4685,59,204,5514
Pennsylvania,McKees Rocks borough,5966,2052,0,165,0,185,3301,38,319,6060
Pennsylvania,Homestead borough,3153,2103,0,171,0,53,722,0,112,3161
Pennsylvania,Emsworth borough,2541,89,0,44,0,36,2291,23,94,2577
Pennsylvania,Duquesne,5544,3141,19,0,0,160,1604,84,661,5669
Pennsylvania,Willow Street,8360,25,0,61,0,447,7827,194,20,8574
Pennsylvania,St. Clairsville borough,62,0,0,0,0,0,62,0,0,62
Pennsylvania,Hatboro borough,7428,365,8,91,0,512,6361,89,163,7589
Pennsylvania,Stroudsburg borough,5501,738,12,195,0,752,3648,160,259,5764
Pennsylvania,Armagh borough,110,0,0,0,0,2,96,2,12,112
Pennsylvania,Mifflintown borough,1080,7,0,0,0,297,776,155,26,1261
Pennsylvania,Tullytown borough,1922,40,0,14,0,50,1820,0,6,1930
Pennsylvania,Espy,1658,5,0,54,0,0,1593,6,0,1658
Pennsylvania,Bloomsburg,14275,743,0,324,16,445,12697,146,115,14486
Pennsylvania,Waymart borough,1318,5,0,0,0,48,1237,19,35,1344
Pennsylvania,New Baltimore borough,185,0,0,0,0,0,185,0,0,185
Pennsylvania,Hooversville borough,621,0,0,0,0,12,609,0,12,633
Pennsylvania,Boswell borough,1345,4,0,7,0,26,1274,6,34,1351
Pennsylvania,Russellton,1447,7,0,0,0,0,1440,0,0,1447
Pennsylvania,Oakmont borough,6450,63,5,123,0,91,6071,17,104,6474
Pennsylvania,Laporte borough,314,7,0,0,0,0,307,0,0,314
Pennsylvania,Springdale borough,3353,27,0,8,0,46,3237,0,66,3384
Pennsylvania,Sharpsburg borough,3374,230,0,63,0,65,2956,0,60,3374
Pennsylvania,Sewickley Hills borough,701,35,0,81,0,8,580,0,0,704
Pennsylvania,Aldan borough,4156,1133,2,60,0,100,2772,94,34,4195
Pennsylvania,Martinsburg borough,1756,0,0,0,0,0,1752,0,4,1756
Pennsylvania,Duncansville borough,1244,0,0,25,0,33,1157,0,29,1244
Pennsylvania,Courtdale borough,635,0,0,8,0,5,615,0,7,635
Pennsylvania,Smicksburg borough,43,0,0,0,0,0,43,0,0,43
Pennsylvania,Plumville borough,289,0,0,0,0,0,289,0,0,289
Pennsylvania,Ernest borough,514,23,0,0,0,0,491,0,0,514
Pennsylvania,Creekside borough,318,22,0,0,0,0,291,0,5,318
Pennsylvania,Black Lick,1718,0,0,0,0,128,1522,0,68,1718
Pennsylvania,Commodore,429,0,0,0,0,0,429,0,0,429
Pennsylvania,Shamokin Dam borough,1926,3,0,51,0,80,1775,45,21,1975
Pennsylvania,Heilwood,571,1,0,0,0,0,570,0,0,571
Pennsylvania,Freeland borough,3451,101,0,50,0,253,3032,157,68,3661
Pennsylvania,Benton borough,746,0,0,0,0,29,708,0,9,746
Pennsylvania,Yorkana borough,237,0,0,0,0,7,229,0,1,237
Pennsylvania,York,44044,11348,81,543,12,14659,16510,2723,3072,48948
Pennsylvania,Eagles Mere borough,140,0,0,3,0,0,137,0,0,140
Pennsylvania,Whitehall borough,13759,330,37,1058,13,211,11529,69,667,13914
Pennsylvania,Whitaker borough,1135,188,0,0,0,37,870,37,37,1169
Pennsylvania,Berlin borough,1995,9,0,0,0,33,1926,7,46,2021
Pennsylvania,Trappe borough,3583,84,11,256,0,260,2845,122,99,3677
Pennsylvania,New Berlin borough,938,0,0,0,0,0,938,0,0,938
Pennsylvania,Yeadon borough,11487,10284,24,40,24,183,742,16,300,11613
Pennsylvania,Morrisville borough,8588,792,0,277,0,701,6632,134,242,8778
Pennsylvania,Hermitage,15812,822,11,231,0,184,14457,29,111,15845
Pennsylvania,Coal Center borough,76,15,0,0,0,0,61,0,0,76
Pennsylvania,Claysville borough,929,24,0,9,0,11,866,0,19,929
Pennsylvania,Sligo borough,493,0,2,0,0,1,490,0,0,493
Pennsylvania,Callensburg borough,109,0,0,0,0,0,109,0,0,109
Pennsylvania,Tatamy borough,969,3,0,19,0,74,845,8,28,977
Pennsylvania,Glendon borough,475,34,0,0,0,8,335,1,100,478
Pennsylvania,Freemansburg borough,2621,322,27,58,0,618,1572,71,54,2722
Pennsylvania,East Bangor borough,1003,64,0,3,0,246,731,18,17,1079
Pennsylvania,Chapman borough,192,0,0,0,0,1,191,0,0,192
Pennsylvania,Paxtonville,267,0,0,0,0,0,267,0,0,267
Pennsylvania,Lucerne Mines,798,1,0,0,0,0,797,0,0,798
Pennsylvania,Elco borough,272,0,0,0,0,8,264,0,8,280
Pennsylvania,Hazleton,24812,2165,108,114,46,14130,9476,4802,751,31592
Pennsylvania,Levittown,51726,2231,5,715,0,3291,44884,848,1101,53075
Pennsylvania,Plymptonville,1194,1,0,0,0,0,1193,0,0,1194
Pennsylvania,Worthville borough,71,0,0,0,0,0,71,0,0,71
Pennsylvania,Reynoldsville borough,2692,50,0,6,21,25,2545,0,45,2692
Pennsylvania,Shirleysburg borough,150,0,0,0,0,0,150,0,0,150
Pennsylvania,Mapleton borough,417,4,0,0,0,0,407,0,6,417
Pennsylvania,Dudley borough,208,0,0,0,0,0,208,0,0,208
Pennsylvania,Coalmont borough,92,0,2,0,0,0,87,0,3,92
Pennsylvania,Mount Union borough,2401,316,0,28,0,17,1916,4,132,2413
Pennsylvania,Export borough,906,0,0,13,12,4,873,0,4,906
Pennsylvania,Derry borough,2572,0,0,6,0,18,2538,0,10,2572
Pennsylvania,Perryopolis borough,1880,5,0,48,0,8,1751,8,68,1888
Pennsylvania,Ohiopyle borough,25,0,0,0,0,0,25,0,0,25
Pennsylvania,Hopwood,1958,0,0,0,0,0,1948,0,10,1958
Pennsylvania,Tionesta borough,326,0,4,8,0,0,314,0,0,326
Pennsylvania,Bryn Mawr,3740,494,0,551,0,122,2444,69,113,3793
Pennsylvania,Blue Bell,6212,224,0,552,0,132,5213,8,136,6265
Pennsylvania,West Mayfield borough,1150,20,0,0,0,31,1076,0,23,1150
Pennsylvania,South Heights borough,369,1,0,0,0,0,364,4,0,369
Pennsylvania,Sutersville borough,471,0,0,0,0,8,463,0,0,471
Pennsylvania,Centerville borough (Washington County),3189,15,0,0,0,29,3030,0,118,3192
Pennsylvania,California borough,6441,320,13,31,0,149,5794,7,168,6482
Pennsylvania,Allenport borough,505,0,0,0,0,0,505,0,0,505
Pennsylvania,Laceyville borough,447,2,0,0,0,62,371,32,12,479
Pennsylvania,West York borough,4571,583,0,85,0,634,3006,58,364,4730
Pennsylvania,Christiana borough,1007,68,6,8,0,48,848,1,35,1014
Pennsylvania,Columbia borough,10389,1372,32,67,0,1418,7370,128,388,10775
Pennsylvania,Pine Ridge,2560,943,0,38,0,487,1040,133,69,2710
Pennsylvania,Manheim borough,4878,58,0,0,13,132,4581,129,94,5007
Pennsylvania,Brisbin borough,343,0,0,4,0,31,308,0,0,343
Pennsylvania,Dublin borough,2123,63,8,85,0,231,1736,195,0,2318
Pennsylvania,East McKeesport borough,2106,84,8,14,0,0,1832,9,159,2106
Pennsylvania,Lancaster,59503,10912,126,2154,30,22916,23950,7644,3087,70819
Pennsylvania,Brickerville,1491,0,0,0,0,8,1483,0,0,1491
Pennsylvania,Saltillo borough,302,0,0,0,0,0,295,0,7,302
Pennsylvania,Wernersville borough,2759,133,0,101,0,201,2275,49,99,2858
Pennsylvania,Reading,88211,10810,2221,644,12,58652,18935,10848,16664,118786
Pennsylvania,Lenhartsville borough,156,0,0,0,0,7,149,0,0,156
Pennsylvania,Muncy borough,2320,6,0,0,0,34,2225,0,56,2321
Pennsylvania,Belleville,1726,8,3,2,0,2,1696,0,17,1728
Pennsylvania,Hyde,1334,20,0,0,0,0,1295,0,19,1334
Pennsylvania,Zion,2092,0,0,11,0,13,2068,0,0,2092
Pennsylvania,Blanchard,587,0,0,0,0,0,575,0,12,587
Pennsylvania,Bellefonte borough,6289,102,15,20,0,107,5979,9,66,6298
Pennsylvania,Laurel Run borough,566,6,0,3,0,18,528,0,11,566
Pennsylvania,Laflin borough,1566,1,0,25,0,4,1536,0,0,1566
Pennsylvania,Avoca borough,2620,0,0,26,0,20,2562,0,32,2640
Pennsylvania,Ashley borough,2733,78,0,0,0,142,2474,22,78,2794
Pennsylvania,Rossiter,657,73,0,0,4,0,572,0,8,657
Pennsylvania,Glen Campbell borough,259,0,0,0,0,0,259,0,0,259
Pennsylvania,Plains,3997,254,0,19,0,51,3623,16,64,4027
Pennsylvania,Pikes Creek,445,21,0,12,0,0,412,0,0,445
Pennsylvania,Penryn,940,0,0,0,0,18,910,0,12,940
Pennsylvania,Madisonburg,233,0,0,0,0,6,218,0,9,233
Pennsylvania,Pringle borough,907,63,0,4,0,21,824,0,16,928
Pennsylvania,Lansdale borough,16579,1047,54,2284,0,1016,11765,263,370,16799
Pennsylvania,Central City borough,1073,0,0,0,18,5,1050,2,0,1075
Pennsylvania,Homewood borough,106,2,0,1,0,0,97,0,6,106
Pennsylvania,Darlington borough,211,0,0,0,0,2,209,0,0,211
Pennsylvania,Tuscarora,958,1,0,12,0,0,945,0,0,958
Pennsylvania,Minersville borough,4227,0,0,25,0,126,3998,0,99,4248
Pennsylvania,Friedensburg,904,0,0,0,0,0,904,0,0,904
Pennsylvania,Coaldale borough (Schuylkill County),2162,75,6,0,0,94,1955,0,39,2169
Pennsylvania,Beurys Lake,133,0,0,0,0,0,133,0,0,133
Pennsylvania,Wattsburg borough,498,0,0,0,0,7,466,0,25,498
Pennsylvania,Stowe,3699,398,0,48,0,202,2905,55,148,3756
Pennsylvania,Pennsburg borough,3882,50,0,70,0,63,3570,0,147,3900
Pennsylvania,Oreland,5827,804,0,189,0,481,4222,201,190,6087
Pennsylvania,North Wales borough,3260,103,9,121,0,52,2836,11,150,3282
Pennsylvania,Montgomeryville,13271,527,0,2022,0,475,9924,198,372,13518
Pennsylvania,Glenside,7558,336,0,70,0,387,6593,57,187,7630
Pennsylvania,Fort Washington,5559,116,7,216,0,88,5087,0,45,5559
Pennsylvania,Flourtown,4524,163,0,73,0,167,4075,32,23,4533
Pennsylvania,Cheswick borough,1715,1,2,4,0,6,1702,0,6,1721
Pennsylvania,Brackenridge borough,3203,159,0,27,0,23,2955,0,39,3203
Pennsylvania,Jenkintown borough,4442,530,0,58,0,159,3633,0,96,4476
Pennsylvania,Pennville,1937,97,0,0,0,31,1809,0,0,1937
Pennsylvania,Jacobus borough,1853,39,0,6,53,51,1656,2,57,1864
Pennsylvania,Dallastown borough,3822,168,0,0,0,76,3535,0,43,3822
Pennsylvania,Blossburg borough,1909,15,0,32,0,45,1823,0,18,1933
Pennsylvania,Eastvale borough,210,6,0,0,0,0,197,0,7,210
Pennsylvania,Ellwood City borough,7972,77,26,0,0,22,7727,11,119,7982
Pennsylvania,Freedom borough,1537,32,0,9,0,38,1392,2,87,1560
Pennsylvania,Midland borough,3003,685,32,0,0,114,2106,0,66,3003
Pennsylvania,Mountainhome,1073,143,0,0,0,0,930,0,0,1073
Pennsylvania,East Stroudsburg borough,10279,1794,10,240,7,1672,6339,302,585,10949
Pennsylvania,Wellersburg borough,210,0,0,0,0,19,190,0,1,210
Pennsylvania,Seven Springs borough,20,0,0,0,0,0,20,0,0,20
Pennsylvania,Belmont,2452,86,0,0,0,100,2298,0,9,2493
Pennsylvania,Mill Hall borough,1642,17,5,14,0,54,1540,0,31,1661
Pennsylvania,Lock Haven,9345,317,59,90,0,142,8646,9,167,9430
Pennsylvania,Orangeville borough,433,10,0,0,0,4,417,0,2,433
Pennsylvania,Lightstreet,914,0,0,54,0,0,860,0,0,914
Pennsylvania,Jamison City,138,0,0,0,0,0,138,0,0,138
Pennsylvania,Foundryville,96,0,0,0,0,15,81,0,0,96
Pennsylvania,Williamstown borough,1187,11,0,4,0,34,1128,0,14,1191
Pennsylvania,Centralia borough,7,0,0,0,0,0,4,0,3,7
Pennsylvania,Sayre borough,5491,40,0,67,0,16,5238,0,146,5507
Pennsylvania,Pleasantville borough (Bedford County),144,0,0,0,0,0,137,0,7,144
Pennsylvania,Pocono Pines,972,76,0,0,0,30,866,0,0,972
Pennsylvania,Prompton borough,273,5,0,0,0,0,268,0,0,273
Pennsylvania,Bethany borough,217,0,0,9,0,1,203,0,4,217
Pennsylvania,Casselman borough,76,0,0,0,0,0,76,0,0,76
Pennsylvania,Callimont borough,67,0,0,0,0,0,67,0,0,67
Pennsylvania,Addison borough,258,0,0,0,0,6,252,0,0,258
Pennsylvania,Troy borough,1534,6,0,21,0,28,1468,14,17,1554
Pennsylvania,Monroe borough,576,0,0,5,0,10,561,10,0,586
Pennsylvania,Ambler borough,6488,876,0,140,0,751,4590,41,139,6537
Pennsylvania,Almedia,999,0,0,0,0,12,972,0,15,999
Pennsylvania,Delaware Water Gap borough,636,35,0,17,0,19,565,0,0,636
Pennsylvania,Honesdale borough,4308,32,0,34,0,310,3929,0,57,4362
Pennsylvania,Etna borough,3388,88,0,158,0,84,3066,0,51,3447
Pennsylvania,Bradford,8424,30,0,14,5,278,7826,143,306,8602
Pennsylvania,Richland borough,1544,0,0,2,0,46,1484,15,15,1562
Pennsylvania,Quentin,620,0,0,11,0,74,508,0,83,676
Pennsylvania,Pleasant Hill,2825,150,12,60,0,1027,1574,595,114,3532
Pennsylvania,Palmyra borough,7498,121,0,80,0,480,6752,267,160,7860
Pennsylvania,Myerstown borough,3178,11,0,0,0,34,3121,17,12,3195
Pennsylvania,Mount Gretna borough,225,0,0,0,0,0,225,0,0,225
Pennsylvania,Lebanon South,2317,0,0,104,0,129,2068,11,51,2363
Pennsylvania,North East borough,4138,97,0,0,0,265,3658,28,177,4225
Pennsylvania,Erie,98156,16465,392,2952,52,7638,67754,2282,4074,101609
Pennsylvania,Skippack,4116,37,0,138,0,95,3715,0,145,4130
Pennsylvania,King of Prussia,20428,1191,0,5002,0,719,13029,151,564,20656
Pennsylvania,Red Hill borough,2498,165,0,6,0,72,2213,20,28,2504
Pennsylvania,Spring Mount,2338,73,9,70,0,205,1989,45,27,2418
Pennsylvania,Aliquippa,9066,3245,7,92,0,258,5125,110,413,9250
Pennsylvania,West Leechburg borough,1428,28,0,0,0,9,1382,3,9,1431
Pennsylvania,Trafford borough,3039,0,0,24,19,10,2943,0,47,3043
Pennsylvania,Smithton borough,460,0,0,0,0,4,441,0,19,464
Pennsylvania,Seward borough,393,0,0,0,0,0,393,0,0,393
Pennsylvania,North Irwin borough,911,19,0,0,0,0,889,0,3,911
Pennsylvania,New Stanton borough,2351,41,0,41,0,71,2121,12,77,2363
Pennsylvania,New Florence borough,660,9,0,0,0,14,635,0,2,660
Pennsylvania,Lawson Heights,2245,0,0,52,0,0,2036,0,157,2245
Pennsylvania,Grapeville,284,0,0,0,0,0,284,0,0,284
Pennsylvania,Penn Wynne,5758,429,9,699,0,268,4209,36,150,5800
Pennsylvania,Hopewell borough,303,0,0,18,0,3,281,0,1,303
Pennsylvania,Eldred borough,649,6,0,0,0,0,643,0,0,649
Pennsylvania,Lewis Run borough,666,0,0,0,0,0,655,0,11,666
Pennsylvania,Curtisville,1097,0,0,0,0,0,1097,0,0,1097
Pennsylvania,Coraopolis borough,5587,1050,0,20,0,230,4038,10,309,5657
Pennsylvania,Churchill borough,2963,633,0,86,0,24,2151,0,69,2963
Pennsylvania,Castle Shannon borough,8229,60,0,549,0,123,7459,0,73,8264
Pennsylvania,Bellevue borough,8196,691,7,26,0,118,7174,75,150,8241
Pennsylvania,Paradise,1201,35,0,0,0,5,1115,4,46,1205
Pennsylvania,Brodheadsville,1459,51,6,0,0,166,1236,0,44,1503
Pennsylvania,Swissvale borough,8808,3201,4,153,12,146,5054,49,263,8882
Pennsylvania,Mayfield borough,1753,12,0,14,0,16,1684,5,27,1758
Pennsylvania,Hatfield borough,3332,371,9,950,0,259,1717,105,10,3421
Pennsylvania,Mount Wolf borough,1720,19,0,6,0,64,1596,27,47,1759
Pennsylvania,Kane borough,3557,42,0,5,0,73,3395,20,36,3571
Pennsylvania,Tyrone borough,5281,13,0,17,0,61,5086,68,42,5287
Pennsylvania,Confluence borough,583,7,6,0,0,4,566,0,0,583
Pennsylvania,West Homestead borough,1778,214,7,0,0,21,1458,0,78,1778
Pennsylvania,Versailles borough,1631,63,0,0,0,19,1521,3,25,1631
Pennsylvania,Pine Grove Mills,1168,0,0,0,0,16,1152,0,0,1168
Pennsylvania,North Philipsburg,613,0,0,0,0,0,599,0,14,613
Pennsylvania,Spring Mills,419,0,0,0,0,26,393,0,0,419
Pennsylvania,Rebersburg,708,0,0,15,0,0,693,0,0,708
Pennsylvania,Pleasant Gap,2917,0,0,12,0,0,2894,0,11,2917
Pennsylvania,Houserville,2013,106,0,211,0,5,1599,14,83,2018
Pennsylvania,Maple Glen,6614,34,0,599,0,155,5744,93,85,6710
Pennsylvania,Kulpsville,8208,491,8,763,0,224,6576,0,201,8263
Pennsylvania,Indian Lake borough,437,4,0,0,0,0,424,8,1,437
Pennsylvania,Railroad borough,274,10,0,3,0,5,256,0,3,277
Pennsylvania,McClure borough,1278,46,0,0,0,23,1209,5,1,1284
Pennsylvania,Susquehanna Trails,1891,44,39,0,0,11,1783,0,14,1891
Pennsylvania,Koppel borough,668,5,0,0,0,6,644,0,13,668
Pennsylvania,Bridgeport borough,4578,373,0,167,0,606,3362,105,70,4683
Pennsylvania,Audubon,9195,368,0,1969,0,369,6395,43,156,9300
Pennsylvania,McVeytown borough,334,0,0,0,0,0,334,0,0,334
Pennsylvania,Kistler borough,321,0,0,6,3,19,282,0,11,321
Pennsylvania,Unionville borough,238,3,0,0,0,0,235,0,0,238
Pennsylvania,State College borough,42256,1908,76,4740,47,1837,33144,174,715,42641
Pennsylvania,Port Matilda borough,596,0,0,1,0,3,592,0,0,596
Pennsylvania,West Grove borough,2846,140,0,0,0,1260,1424,29,42,2895
Pennsylvania,Royalton borough,1259,100,3,0,0,68,1088,0,35,1294
Pennsylvania,Progress,9750,2300,0,655,0,894,5560,447,465,10321
Pennsylvania,Bear Creek Village borough,252,0,0,3,0,0,249,0,0,252
Pennsylvania,Chevy Chase Heights,1732,220,0,20,0,13,1450,7,29,1739
Pennsylvania,Cherry Tree borough,371,0,0,0,0,0,355,0,16,371
Pennsylvania,Strattanville borough,621,6,0,0,0,20,593,0,2,621
Pennsylvania,Blawnox borough,1543,140,0,169,0,24,1118,36,75,1562
Pennsylvania,Terre Hill borough,1263,9,0,0,0,59,1155,4,40,1267
Pennsylvania,Mountville borough,2856,167,0,11,0,177,2425,97,61,2938
Pennsylvania,Millersville borough,8344,439,18,230,31,416,7085,162,227,8608
Pennsylvania,Denver borough,3870,27,11,85,0,242,3455,20,50,3890
Pennsylvania,Punxsutawney borough,5808,49,28,67,0,45,5593,28,35,5845
Pennsylvania,Corsica borough,352,0,0,0,0,0,346,0,6,352
Pennsylvania,Brockway borough,2022,0,9,11,0,0,1997,0,5,2022
Pennsylvania,Green Lane borough,454,0,0,0,0,6,448,0,0,454
Pennsylvania,Souderton borough,6910,133,25,450,0,849,5409,259,44,7169
Pennsylvania,Youngstown borough,320,0,0,0,0,25,294,0,1,320
Pennsylvania,Chambersburg borough,20734,2507,63,276,16,3451,13838,478,814,21443
Pennsylvania,Snow Shoe borough,876,0,0,0,0,4,862,0,10,876
Pennsylvania,Mount Carmel borough,5668,14,23,13,68,138,5414,11,66,5747
Pennsylvania,McEwensville borough,375,0,0,0,0,0,375,0,0,375
Pennsylvania,Summit Station,191,0,0,0,0,0,191,0,0,191
Pennsylvania,Renningers,493,0,0,0,0,0,493,0,0,493
Pennsylvania,Pine Grove borough,1999,34,0,0,0,110,1817,16,42,2019
Pennsylvania,Lake Wynonah,2483,9,4,0,0,154,2318,6,22,2513
Pennsylvania,Gordon borough,859,0,0,0,0,15,844,0,0,859
Pennsylvania,Frackville borough,3668,3,0,36,0,171,3397,31,61,3699
Pennsylvania,Cressona borough,1618,34,2,21,0,64,1466,0,38,1625
Pennsylvania,Platea borough,406,6,0,0,0,8,382,0,10,406
Pennsylvania,Three Springs borough,672,0,0,0,0,0,672,0,0,672
Pennsylvania,Avonia,1156,9,0,14,0,7,1126,0,0,1156
Pennsylvania,Campbelltown,4561,102,0,158,0,66,4235,0,0,4561
Pennsylvania,Lansford borough,3808,4,0,0,0,246,3550,8,8,3816
Pennsylvania,Waynesboro borough,10842,475,62,25,0,372,9781,9,160,10884
Pennsylvania,Schwenksville borough,1483,25,3,12,0,108,1310,0,28,1486
Pennsylvania,Horsham,14641,815,16,851,0,642,12107,253,237,14921
Pennsylvania,Gilbertsville,5408,108,0,71,15,124,5051,7,102,5478
Pennsylvania,Phoenixville borough,16815,1392,0,368,34,1735,13051,900,577,18057
Pennsylvania,Downingtown borough,7929,1240,0,391,0,949,5282,311,296,8469
Pennsylvania,Coatesville,13147,5969,7,26,0,3133,3488,350,786,13759
Pennsylvania,Chesterbrook,4714,302,0,1188,0,51,3011,25,137,4714
Pennsylvania,Guilford,2691,153,0,62,0,33,2355,0,88,2691
Pennsylvania,Albion borough,1571,25,4,0,0,39,1500,3,3,1574
Pennsylvania,Reamstown,3438,14,0,0,0,130,3308,0,0,3452
Pennsylvania,Marklesburg borough,250,0,0,6,0,3,230,0,11,250
Pennsylvania,Alexandria borough,332,0,0,0,0,11,321,2,0,334
Pennsylvania,Shanor-Northvue,5107,14,0,67,0,0,4895,0,131,5107
Pennsylvania,Seven Fields borough,2791,11,0,87,0,77,2535,2,96,2808
Pennsylvania,Sunbury,9581,340,11,0,0,633,8563,106,124,9777
Pennsylvania,Oakland borough,601,4,0,0,0,0,597,0,0,601
Pennsylvania,Lanesboro borough,411,0,0,9,0,2,400,0,0,411
Pennsylvania,Friendsville borough,116,0,0,0,0,0,116,0,0,116
Pennsylvania,Forest City borough,2131,90,13,0,0,31,1990,10,7,2141
Pennsylvania,Wyoming borough,3022,38,7,0,8,38,2964,0,0,3055
Pennsylvania,Wilkes-Barre,40847,5621,146,873,121,7820,25760,2263,1840,44444
Pennsylvania,Tunnelhill borough,330,0,1,1,0,0,327,0,1,330
Pennsylvania,Southmont borough,2128,22,0,70,0,8,1997,0,31,2128
Pennsylvania,South Fork borough,903,0,1,8,0,0,876,0,18,903
Pennsylvania,Hastings borough,1191,0,0,0,0,10,1175,0,6,1191
Pennsylvania,East Conemaugh borough,1027,64,0,0,0,8,957,0,6,1035
Pennsylvania,Castanea,1150,8,0,0,0,16,1120,0,6,1150
Pennsylvania,Nicholson borough,769,11,1,0,0,8,745,0,9,774
Pennsylvania,Meshoppen borough,464,9,0,0,0,27,415,3,11,465
Pennsylvania,Emporium borough,2006,5,0,23,0,20,1916,7,37,2008
Pennsylvania,Fullerton,15578,1875,65,799,0,3758,9330,1132,553,17512
Pennsylvania,Dickson City borough,5868,53,8,27,0,138,5520,63,65,5874
Pennsylvania,Dalton borough,1292,20,0,0,0,10,1254,6,8,1298
Pennsylvania,Fairdale,2282,0,0,0,0,0,2279,0,3,2282
Pennsylvania,Kittanning borough,3838,36,0,7,0,18,3767,0,10,3838
Pennsylvania,West Sunbury borough,178,0,0,0,0,5,170,0,3,178
Pennsylvania,Atlantic,72,0,0,0,0,0,72,0,0,72
Pennsylvania,Cambridge Springs borough,2619,247,2,5,0,78,2195,38,83,2648
Pennsylvania,Guys Mills,104,0,0,0,0,0,104,0,0,104
Pennsylvania,Whitfield,4813,88,0,182,0,636,3894,443,75,5318
Pennsylvania,Shoemakersville borough,1373,0,0,10,0,58,1305,0,0,1373
Pennsylvania,Laureldale borough,3903,155,17,9,0,885,2860,225,360,4511
Pennsylvania,Bernville borough,919,100,0,0,0,95,743,21,23,982
Pennsylvania,Akron borough,3989,9,0,27,0,361,3592,0,17,4006
Pennsylvania,St. Lawrence borough,2060,68,0,39,0,164,1758,60,64,2153
Pennsylvania,North Apollo borough,1328,3,0,0,0,7,1267,0,51,1328
Pennsylvania,Leechburg borough,2119,15,0,8,0,10,2057,0,39,2129
Pennsylvania,Apollo borough,1409,69,10,13,0,41,1211,9,61,1414
Pennsylvania,Paxtang borough,1650,373,23,45,0,192,1070,16,61,1780
Pennsylvania,Harrisburg,49230,25517,177,2638,7,10725,11104,2058,1943,54169
Pennsylvania,Huntingdon borough,6987,175,0,141,0,100,6452,16,141,7025
Pennsylvania,Pen Argyl borough,3562,100,0,5,0,125,3321,24,25,3600
Pennsylvania,Bethlehem,75296,5666,185,2246,0,21562,44722,3346,4344,82071
Pennsylvania,Slatington borough,4277,39,0,10,0,267,3827,29,166,4338
Pennsylvania,Troxelville,293,0,0,0,0,0,293,0,0,293
Pennsylvania,Selinsgrove borough,5897,225,0,99,0,321,5101,70,219,6035
Pennsylvania,Beaver Springs,640,2,0,0,0,7,613,0,18,640
Pennsylvania,Clarks Green borough,1532,29,0,96,0,32,1342,0,33,1532
Pennsylvania,Carmichaels borough,408,0,0,0,0,9,394,0,5,408
Pennsylvania,Landisburg borough,217,1,0,2,0,19,195,0,2,219
Pennsylvania,Oakwood,2250,128,0,0,0,43,2018,0,61,2250
