None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
1085,1067,842,212,60,0.0,8,0,0,0,23.311,34.743,424,197,327,46.111,2536,357,247,9,8,2275,1800,112,451,15789,1.53,4706,105,88,246,6.332,372,0.722
3809,3421,2511,1180,325,0.0,1,0,0,0,20.387,40.478,896,454,800,52.642,9278,70,0,0,0,16813,2729,580,64,19502,2.833,19591,352,520,1710,6.998,1401,0.664
585,866,2179,868,544,0.0,99,0,0,0,21.703,42.707,691,136,178,53.246,3882,411,0,131,0,1001,6567,58,234,30127,3.095,8303,163,83,518,6.01,646,0.108
5037,12732,15888,8201,4923,0.0,1118,198,0,0,23.14,37.052,7112,1447,3395,51.963,35136,11735,320,1507,25,18985,38947,1671,3116,27054,2.736,73143,1324,883,4265,5.715,3732,0.323
2021,2938,3466,1664,1276,0.0,139,51,0,0,31.496,30.554,1802,501,942,50.788,10395,2285,31,275,8,8113,10498,811,705,23460,2.864,21123,303,281,1296,5.179,897,0.27
900,1296,1171,273,122,0.0,0,0,0,0,24.001,38.103,514,112,340,53.123,2709,487,0,33,22,2946,2291,1104,0,23770,0.554,5779,84,119,286,2.388,272,0.606
10598,13415,13640,8038,5185,0.0,1169,341,0,0,33.158,31.874,6879,1921,3180,49.785,41778,13499,142,1595,39,32826,33440,6230,3570,25039,2.518,83199,939,1043,4543,5.27,3797,0.399
79,222,235,113,56,0.0,0,0,0,0,18.354,45.033,59,0,93,51.088,517,2,0,0,0,283,759,35,37,34375,1.987,1057,17,23,87,4.068,56,0.189
1970,4907,10427,7566,3438,0.0,1289,406,0,0,20.005,42.08,3420,388,1301,51.587,22473,2587,44,1483,96,11194,29227,1049,2258,42490,1.646,46419,1096,599,3496,7.357,3158,0.103
12,128,260,1039,995,0.0,180,0,0,0,14.786,53.018,290,6,140,49.366,1678,1,0,177,0,423,2643,0,94,80036,3.772,3314,77,25,181,9.234,227,0.211
341,693,1205,140,86,0.0,0,0,0,0,19.302,46.022,398,0,193,54.646,1767,768,23,0,0,1471,1606,271,95,27465,7.752,3896,37,15,309,4.158,251,0.077
90,242,244,57,26,0.0,0,0,0,0,17.601,37.303,132,30,49,47.811,596,0,0,0,0,163,975,3,7,26307,2.89,1142,9,16,69,7.443,74,0.263
1920,1777,1824,442,226,0.0,137,0,0,0,26.9,38.812,475,291,587,50.408,4867,297,26,187,0,7405,2041,1917,62,26761,3.261,9814,119,100,477,6.633,558,1.264
929,1056,894,312,252,0.0,23,0,0,0,19.839,35.134,653,132,417,50.976,2686,119,8,23,0,1866,3333,185,280,22615,2.811,5479,49,105,375,5.895,286,0.256
410,592,422,193,48,0.0,0,2,0,0,19.562,39.354,146,85,221,50.077,1299,73,25,1,0,1382,1076,133,217,21565,5.573,2602,15,54,210,4.497,96,0.038
555,639,576,63,50,0.0,0,0,0,0,26.062,36.056,273,80,120,51.394,1464,46,5,0,5,2451,437,115,244,18259,3.453,3012,89,26,185,4.98,259,0.166
849,1130,1057,93,90,0.0,76,0,0,0,21.76,31.389,563,72,425,54.41,2533,164,0,148,0,4235,1011,33,134,23361,1.908,5556,211,131,292,8.639,278,0.828
3863,3796,5112,1296,763,0.0,172,12,297,0,21.141,37.984,1986,393,1475,53.859,10952,4766,525,288,537,8476,9464,2038,474,22849,2.962,23736,269,530,1373,6.686,1424,0.569
709,1249,512,164,233,0.0,252,0,0,0,22.856,36.984,454,100,307,49.125,2355,204,1,544,0,2795,1039,352,113,21292,1.253,4629,134,0,276,7.799,243,0.259
417,976,727,258,59,0.0,7,12,0,16,30.161,35.522,333,98,115,34.002,2302,537,0,22,0,703,2153,56,111,31385,0.659,3488,52,50,140,3.096,198,0.086
300,482,358,73,12,0.0,9,0,0,0,21.189,35.996,156,73,141,51.729,991,39,66,2,0,725,1170,59,186,24875,1.072,2053,38,26,122,6.283,133,0.146
2313,2066,1575,433,58,0.0,132,74,0,0,37.7,32.862,627,123,443,40.031,6148,304,9,151,0,8565,1285,2341,115,14995,1.171,10252,151,132,256,4.663,837,0.137
2362,3792,4627,2239,992,0.0,190,7,0,0,22.164,43.899,1853,199,898,48.034,10668,2037,281,278,9,6105,11614,599,668,32242,3.873,20529,370,191,1239,5.962,1096,0.214
1333,1004,1111,211,97,0.0,0,0,0,0,20.124,40.928,550,81,225,49.259,3356,332,108,0,0,4339,2013,141,278,27323,1.996,6614,65,165,395,5.927,515,0.423
835,1972,3102,1158,493,0.0,128,85,0,0,23.096,39.253,1068,191,394,51.763,5965,3523,0,59,0,2987,5334,227,783,32006,2.394,12366,200,280,933,8.345,783,0.178
289,734,611,138,67,0.0,0,0,0,0,23.744,35.968,272,102,208,50.509,1409,334,5,0,0,1502,978,183,259,21593,2.775,2847,31,50,141,5.339,178,0.105
272,762,456,190,127,0.0,0,0,0,0,20.348,31.296,377,44,369,59.613,1044,608,0,2,0,114,1835,10,33,21627,3.752,2585,11,12,112,5.609,153,0.155
220,549,632,205,85,0.0,0,0,0,0,18.486,38.072,327,93,184,50.132,1133,96,7,0,0,239,1904,69,26,24262,2.905,2272,27,26,144,4.049,95,0.396
2004,2911,2117,547,235,0.0,19,23,0,0,19.142,40.34,1185,203,438,48.074,7023,276,0,19,21,8116,4906,607,219,31824,2.632,13525,287,195,1172,5.397,959,0.407
643,860,1015,1010,684,0.0,76,0,3,0,24.866,34.129,967,88,280,52.87,2824,13,11,89,0,2758,3088,124,95,26676,1.719,5992,238,55,322,3.905,183,0.284
822,1856,1728,1068,306,0.0,186,0,69,0,24.23,41.319,926,114,495,52.819,3799,171,123,174,111,1851,5250,439,518,30743,1.093,8052,104,82,365,4.359,427,0.472
681,3448,6201,3788,2705,0.0,418,89,0,0,21.375,44.949,1821,250,581,50.445,13857,3999,89,595,212,8407,14146,3436,1078,45713,1.788,27963,537,472,1793,6.881,2353,0.132
2485,4592,3110,1114,577,0.0,97,51,3,0,22.134,37.481,2008,595,1012,50.211,8370,1620,52,106,0,7418,7108,1604,668,26320,2.29,16811,269,224,809,5.705,553,0.297
200,489,195,71,25,0.0,0,0,0,0,28.463,39.061,138,28,96,43.906,741,94,0,0,0,421,775,32,31,25552,1.211,1321,13,7,16,4.921,36,0.0
157,588,459,113,48,0.0,20,0,0,0,16.066,40.24,255,53,125,53.253,934,71,0,62,0,95,1737,11,54,27308,2.953,1998,17,53,153,4.555,78,0.0
1004,2633,1566,880,417,0.0,153,0,0,0,17.77,38.44,924,197,565,53.043,4907,6,0,109,0,5462,4541,190,883,27111,0.947,10450,64,147,993,6.976,300,0.287
1244,2717,2913,867,338,0.0,43,0,0,0,22.993,36.699,1457,282,575,49.837,6449,445,173,48,109,3439,8521,436,334,23155,3.251,12856,212,220,737,5.18,715,0.311
202,607,673,144,43,0.0,2,0,0,0,19.409,36.118,321,33,97,50.711,1351,287,21,2,0,224,2209,0,70,24571,2.298,2741,29,36,230,9.157,127,0.438
52,209,534,830,1064,0.0,159,10,0,0,21.053,52.332,209,16,177,49.768,1842,37,5,253,0,751,2555,13,89,60856,1.936,3667,49,9,159,5.263,230,0.055
173,378,1111,2256,1720,0.0,48,11,0,0,20.322,48.505,528,71,299,52.166,3919,216,22,61,0,1809,5885,64,349,63462,1.977,8193,121,161,424,5.444,531,0.134
1227,4217,5336,2967,1166,0.0,394,252,0,0,19.454,40.83,2007,279,415,52.139,11477,3321,40,406,0,7153,12441,981,1183,34693,3.624,23980,684,678,1831,5.701,1134,0.046
3297,10405,15085,12251,7927,0.0,526,136,9,0,18.497,48.891,6332,637,4078,53.09,31338,2781,72,766,67,13999,48291,941,1861,34462,2.202,66804,959,958,2824,4.578,2766,0.117
1881,4621,5714,2144,813,0.0,1422,123,0,29,24.06,39.644,2394,399,735,49.706,12335,887,541,1887,32,5245,15989,1082,604,30577,3.074,24526,468,345,1395,5.549,1799,0.196
218,1739,4367,6978,5086,0.0,651,186,0,0,14.99,57.265,1371,120,847,49.138,13243,532,0,1217,0,633,23375,127,372,65466,1.609,26037,531,305,1388,5.819,1601,0.031
998,1614,968,201,71,0.0,9,51,0,0,26.456,34.181,510,177,234,48.832,3199,1551,0,18,0,3181,1445,988,81,22239,4.031,6252,48,68,337,11.5,342,0.56
116,310,313,135,36,0.0,0,0,0,0,21.912,48.897,80,11,56,48.382,702,2,10,0,0,147,1167,18,54,28057,4.338,1360,17,7,57,8.309,85,0.0
580,1336,3215,4771,2190,0.0,1547,396,0,0,38.647,33.438,2133,228,301,50.115,7795,1981,63,1754,0,3641,7280,1787,1238,49739,3.04,15626,152,318,304,2.093,364,0.461
60,212,314,467,198,0.0,25,0,0,0,16.259,51.169,141,14,35,48.777,942,5,0,20,0,242,1563,52,28,49932,2.121,1839,28,55,119,5.601,118,0.0
299,382,217,29,0,0.0,0,0,0,0,28.37,34.071,102,83,61,49.296,756,7,4,0,0,697,754,123,36,23220,2.347,1491,7,50,89,10.127,136,0.201
3970,9457,14261,14303,8081,0.0,9910,1582,0,14,24.88,42.21,5947,1619,2908,52.419,35007,30544,59,12877,149,12004,16450,3326,2238,39260,4.25,73573,1063,809,3665,5.533,4312,0.139
530,734,266,128,74,0.0,0,0,0,0,28.671,34.328,150,86,140,49.671,1299,0,0,0,0,2396,185,3,0,19409,6.47,2581,30,48,178,6.277,184,0.426
3226,3787,2586,682,253,0.0,39,0,0,0,25.573,30.898,2123,518,764,46.463,8757,2740,77,70,0,6873,6444,896,212,21373,1.859,16357,156,226,1079,6.645,1244,0.073
3128,6895,8668,3028,1419,0.0,143,70,52,0,28.339,29.753,4175,964,1064,54.87,17674,26880,123,225,121,7607,3602,1304,1232,28457,3.225,39162,694,626,2652,6.8,2921,0.437
31027,30674,34661,32691,22215,0.0,34493,5165,74,0,27.313,37.32,17739,4248,6509,50.169,118915,31477,1325,44244,406,103091,54379,32067,6779,31271,2.579,238637,3633,3819,15385,5.36,12786,0.214
42,94,1013,844,940,0.0,174,51,0,0,21.7,46.412,542,87,161,51.261,1990,145,0,176,0,411,3362,27,30,45060,2.988,4083,52,48,215,2.474,367,0.392
508,562,330,104,32,0.0,0,0,0,0,23.72,34.283,140,68,91,49.423,1403,117,0,0,0,2194,499,49,17,22609,3.353,2774,13,36,270,7.354,209,0.18
1283,1307,1097,572,213,0.0,120,15,0,0,15.965,39.651,741,89,455,47.426,3922,300,74,95,13,3504,3443,292,7,30074,1.139,7460,44,179,391,8.271,286,0.697
191,224,181,65,37,0.0,0,0,0,0,20.404,46.295,64,24,63,55.823,459,18,0,5,5,699,312,3,5,25833,3.561,1039,11,27,56,6.93,73,0.289
14201,20495,22695,9579,3914,0.0,1578,743,50,0,25.009,35.02,10560,2405,5291,50.064,59215,6457,539,1974,82,66583,41883,10661,4303,31947,3.383,118582,1851,2477,7311,6.307,7329,0.885
150,413,289,101,32,0.0,1,0,0,0,15.402,40.747,114,38,93,56.149,763,170,0,1,0,451,996,100,147,24271,4.023,1740,15,28,79,9.713,169,0.402
3440,1833,1795,997,522,0.0,3,1,0,0,27.686,28.658,1208,858,710,48.366,7443,13,24,3,0,14190,197,622,125,14459,5.168,14415,267,260,1071,6.535,1176,0.409
1328,4128,3707,1313,352,0.0,282,9,0,0,20.704,43.071,1554,134,972,50.273,7837,584,0,445,16,4004,10436,254,359,29756,3.617,15760,145,254,895,4.968,938,0.451
187,410,356,83,25,0.0,0,0,0,0,15.918,42.585,211,25,125,54.694,666,116,7,0,0,276,1044,19,37,22263,0.816,1470,29,17,46,4.422,62,0.0
1503,1723,1796,318,326,0.0,38,0,0,0,31.555,30.133,954,98,585,49.92,4366,2587,0,38,0,3319,2812,227,98,19493,3.911,8718,71,88,366,5.242,407,0.356
3886,6808,5377,2139,953,0.0,151,21,79,0,21.999,37.78,3356,771,1668,48.909,15265,1101,195,243,136,8615,19397,480,311,26159,2.145,29878,215,323,1634,4.291,1496,0.258
746,1624,487,186,61,0.0,0,0,0,0,34.834,29.025,378,194,221,48.413,2682,1469,264,36,0,2870,805,1129,55,19279,4.328,5199,80,108,283,3.943,485,0.462
2155,3045,2320,754,285,0.0,80,0,13,0,22.225,36.872,987,458,649,49.598,7529,194,92,98,16,11535,3022,801,413,27456,2.745,14938,474,252,995,7.136,1214,0.649
285,444,459,84,59,0.0,3,0,0,0,23.466,28.045,250,52,226,51.794,1021,213,0,0,0,346,1559,187,36,17716,1.7,2118,26,14,134,7.271,124,0.283
44,326,442,981,1074,0.0,160,0,0,0,10.059,65.089,123,0,79,50.579,1921,348,24,135,14,592,2613,98,185,63049,2.47,3887,56,125,213,3.164,227,0.077
1783,3613,2824,917,241,0.0,138,85,0,0,26.315,32.212,1472,634,884,50.116,7503,622,65,191,13,4397,9630,500,272,21170,4.581,15041,317,175,977,5.239,1036,0.346
383,1607,1621,448,145,0.0,0,0,0,0,13.906,49.433,405,60,349,48.772,3253,0,48,0,0,404,5825,28,166,25949,0.0,6350,88,153,352,5.087,216,0.142
91,216,328,94,124,0.0,17,126,0,0,86.129,5.397,78,36,97,57.425,2698,5788,3,47,24,308,105,47,136,6169,6.375,6337,39,32,84,1.578,55,0.095
488,653,566,382,141,0.0,0,0,0,0,19.567,43.021,295,112,245,52.518,1490,16,9,0,0,730,2342,26,41,28795,2.263,3138,18,38,173,3.633,182,0.127
552,494,512,117,79,0.0,6,0,0,0,22.094,38.857,234,71,178,56.694,1129,0,0,0,0,2384,223,24,3,18855,2.263,2607,6,42,146,9.206,156,0.153
392,1424,1097,509,108,0.0,84,55,0,0,25.138,37.175,603,137,379,47.997,2441,1078,31,84,17,212,3033,44,239,20189,4.389,4694,142,44,155,4.389,237,0.831
291,1000,1408,1015,645,0.0,283,14,0,0,27.732,39.745,641,51,492,53.861,2677,456,97,321,0,1580,3383,77,94,27490,4.326,5802,142,89,216,0.603,275,0.19
344,272,988,827,753,0.0,57,18,0,0,17.549,44.776,396,59,299,53.935,2037,45,0,59,0,1931,2374,92,14,50075,1.696,4422,124,48,266,5.314,257,0.339
359,833,762,183,79,0.0,0,75,0,0,30.016,20.911,591,178,106,49.765,1600,312,16,0,0,2180,695,505,30,26186,0.251,3185,41,92,223,4.961,71,0.785
6731,9710,7574,2149,880,0.0,2949,633,82,0,26.466,34.559,3936,1019,1445,50.717,21820,2429,65,4283,136,20545,16293,5445,965,25583,2.78,44275,689,547,2914,7.521,2553,0.316
915,1464,2454,663,157,0.0,182,0,0,0,27.919,33.02,999,156,449,57.229,3689,1242,71,267,0,4464,2611,684,224,25375,1.542,8625,183,92,381,6.191,523,0.336
13,31,79,148,206,0.0,14,0,0,0,22.975,53.166,32,0,27,47.128,359,4,0,26,0,111,525,7,35,65000,1.473,679,22,6,22,3.093,59,0.0
483,231,77,4,9,0.0,5,0,0,0,25.663,37.754,106,9,52,42.512,737,95,18,5,0,1129,53,963,0,22750,0.78,1282,48,13,32,9.36,102,0.312
720,782,587,376,45,0.0,0,0,0,0,24.062,38.085,219,82,145,57.043,2037,44,48,0,0,4362,336,268,33,21406,3.142,4742,167,26,306,4.808,390,0.063
424,891,616,155,89,0.0,0,0,0,0,21.94,38.699,454,25,244,48.953,1389,74,55,0,0,338,2115,74,195,19798,5.182,2721,48,55,70,3.197,88,0.184
2298,4226,5049,2816,1793,0.0,670,86,0,0,43.654,25.766,2297,722,1460,53.249,15713,9302,119,1011,7,6214,16788,332,592,16250,5.376,33610,622,400,1294,4.255,1204,0.303
725,1622,2184,1176,248,0.0,249,25,0,0,19.949,44.281,722,236,321,52.862,4603,1132,40,193,0,2491,5835,156,268,33601,2.386,9765,171,156,597,7.537,918,0.195
205,321,332,124,24,0.0,3,4,0,0,27.018,28.048,239,37,116,59.931,700,480,0,0,0,30,1224,0,13,19747,2.519,1747,12,14,117,7.098,197,0.0
909,1950,1680,539,419,0.0,48,0,0,0,16.291,46.633,548,138,390,49.313,4614,910,95,48,0,2335,5700,1141,53,36679,3.724,9103,394,301,409,4.361,288,0.363
725,610,404,188,53,0.0,3,0,0,0,27.279,31.772,324,106,166,56.739,1348,135,0,3,0,1320,1566,403,170,19319,1.637,3116,65,25,183,6.226,334,0.257
796,2257,5895,11289,8295,0.0,7161,564,0,0,17.477,52.508,2582,270,1002,50.952,20361,1996,91,9831,8,5177,23299,407,1228,60044,1.441,41512,827,506,2308,6.738,3238,0.072
200327,184050,192110,173416,101941,0.0,38478,22736,65,77,32.085,31.622,110661,34580,47058,50.439,653609,319834,3880,44521,613,550394,382778,92386,32924,29005,2.722,1318806,23136,20182,78406,5.35,63009,0.79
667,747,1085,406,81,0.0,31,0,0,0,19.911,36.306,519,145,203,59.288,1922,0,0,57,0,2927,1737,421,22,22304,1.356,4721,153,79,277,5.952,424,0.148
250,211,205,57,6,0.0,0,0,0,0,30.801,36.06,32,19,132,51.002,587,7,0,0,0,1102,68,80,21,22760,1.085,1198,0,0,43,5.342,111,0.417
1375,1487,1661,732,226,0.0,95,32,0,0,19.415,43.078,532,129,291,51.457,4148,83,75,184,0,3397,4553,220,417,29782,1.802,8545,95,110,655,6.6,438,0.269
69,357,561,436,135,0.0,23,0,0,0,17.092,51.572,214,20,110,51.228,993,29,6,18,0,312,1615,5,56,38750,2.505,2036,4,23,111,4.42,148,0.246
710,1505,1753,708,299,0.0,216,26,0,0,21.827,32.414,796,122,156,52.647,4070,2206,0,340,0,4423,1227,2236,749,36163,3.328,8595,297,213,800,8.284,474,0.477
5464,14703,24680,21344,9426,0.0,5663,1350,8,0,24.995,39.18,11152,1621,3220,50.47,59514,12204,260,8103,21,37080,59550,3966,5394,36454,3.001,120157,2093,1499,8128,6.74,7972,0.128
236,637,400,115,70,0.0,20,0,0,0,21.983,38.266,252,42,207,55.699,925,467,0,20,0,87,1513,42,1,20000,7.519,2088,49,11,76,2.49,192,0.144
797,1737,1576,803,277,0.0,22,0,0,0,20.267,42.341,753,130,382,55.49,3571,506,0,22,0,1487,5850,114,240,28794,2.057,8023,109,110,416,6.469,403,0.337
1073,1255,1189,411,244,0.0,83,0,0,0,30.315,35.248,494,207,252,48.47,3301,283,7,25,0,2716,3381,79,111,25306,1.748,6406,63,7,373,7.446,503,0.343
114,478,303,144,65,0.0,0,5,7,0,19.237,40.901,170,26,46,52.917,815,107,0,5,30,133,1438,111,27,32104,1.098,1731,15,15,136,9.243,82,0.0
12142,19070,24245,24787,10363,0.0,14245,1689,22,0,25.587,42.423,10681,2359,4427,51.253,65047,13304,529,19190,204,44077,54256,3584,3155,36508,2.133,133438,1842,1590,6348,5.373,8244,0.143
31,261,251,78,18,0.0,0,0,0,0,12.582,43.15,111,21,44,50.419,532,48,0,0,0,135,888,17,13,31750,0.652,1073,22,14,58,6.617,73,0.0
225,351,284,49,36,0.0,0,0,0,0,14.348,35.907,162,84,129,52.804,648,181,0,0,0,487,697,122,22,22500,1.457,1373,48,17,85,7.72,66,0.073
4390,13892,15340,11398,4622,0.0,970,25,0,0,21.222,41.703,6872,1277,3335,51.201,36398,1502,222,1058,15,25324,45360,2468,1694,32496,1.795,74587,949,1080,4193,5.73,3408,0.323
1568,6377,8398,5689,3621,0.0,987,48,0,0,20.415,43.369,3668,494,1683,51.281,18996,4959,98,1449,192,12266,19050,4307,2021,40654,1.962,38991,632,618,2040,6.963,2460,0.244
1308,1568,1362,448,246,0.0,124,48,0,0,30.901,29.149,814,210,455,50.498,4125,1526,60,98,3,3336,3222,397,186,20923,4.74,8333,191,206,394,6.156,555,0.24
150,288,267,89,3,0.0,29,0,0,0,33.066,28.423,123,25,92,55.324,558,567,0,0,0,185,337,11,149,18404,6.085,1249,4,0,41,9.608,114,0.48
383,474,462,52,9,0.0,0,0,0,0,28.399,29.399,244,50,92,51.251,1169,272,40,0,0,1468,642,172,154,19797,1.793,2398,80,35,213,6.422,113,0.167
995,2033,1679,695,317,0.0,98,0,0,0,18.271,42.282,696,91,753,51.578,4235,220,48,85,0,1701,6725,216,0,23103,1.795,8746,220,133,470,7.409,471,0.229
21502,16563,22425,18255,8137,0.0,2730,48,0,0,24.76,37.053,10600,3703,5631,50.906,69516,1527,365,3650,146,120819,15255,23465,1464,21659,3.314,141597,2524,2460,9658,6.562,9146,0.086
2229,4153,4025,1905,562,0.0,171,8,1,0,23.843,35.605,2161,276,1115,53.21,9082,2520,0,226,0,5371,10898,594,514,31103,1.453,19410,189,562,1214,5.976,1079,0.165
2326,6876,9752,7727,2981,0.0,2781,1676,0,0,19.777,42.517,3271,930,1272,50.81,24225,6095,174,3546,0,10053,27647,1782,1879,42244,2.351,49248,1220,845,3412,7.444,3612,0.106
2590,7616,9574,2970,1300,0.0,257,151,0,29,22.065,43.348,3545,526,1255,50.591,17484,1985,218,473,0,12040,20045,2207,1513,33854,3.049,35386,534,710,1804,4.592,1970,0.184
86051,98730,132807,69137,34801,0.0,7716,1490,138,0,26.853,35.029,58010,18067,31095,51.085,332798,25835,3651,9329,1066,550710,89502,72677,18096,22545,3.039,680354,9661,9762,40338,6.114,42263,0.375
404,665,640,314,71,0.0,9,24,0,0,18.185,34.835,514,28,203,54.261,1401,352,8,13,0,1090,1564,13,71,29146,2.71,3063,35,35,185,8.521,154,0.131
1407,2696,4323,1773,535,0.0,9,0,0,0,22.558,39.299,1120,322,298,49.546,9828,168,232,9,0,17958,1358,1377,371,27913,3.322,19479,576,419,1730,7.711,1315,0.062
622,1403,1085,299,95,0.0,0,0,0,0,18.215,38.788,679,80,243,53.486,2288,75,0,0,0,1446,3375,455,46,28038,3.131,4919,52,85,399,3.781,131,0.305
1354,1267,2156,1490,749,0.0,442,60,0,0,36.686,24.407,1479,304,483,49.548,5633,2021,0,524,0,3920,4502,459,403,27023,4.837,11165,247,75,540,2.588,583,0.421
862,689,793,195,13,0.0,61,0,0,0,33.596,25.424,345,156,69,45.257,2291,1180,0,9,0,2101,832,86,73,20282,0.382,4185,60,107,282,5.735,188,0.215
2472,3375,3931,1221,376,0.0,28,19,0,0,19.671,39.909,1580,393,1091,50.329,8838,554,251,16,13,5699,11117,1222,453,25548,2.799,17793,380,316,1231,5.778,793,0.579
226,337,862,600,362,0.0,172,26,0,0,9.265,54.242,365,39,349,53.816,1301,65,0,180,0,136,2392,14,41,45009,1.384,2817,8,0,71,0.71,153,0.319
770,1718,1348,394,190,0.0,17,0,0,0,18.392,47.598,710,28,418,51.956,2910,63,0,0,0,364,5554,119,92,23364,1.387,6057,70,58,175,5.745,490,0.182
283,726,1042,880,447,0.0,883,110,0,0,21.616,46.996,509,0,272,53.517,2174,294,0,1264,0,765,2216,211,134,33428,0.855,4677,54,62,164,4.191,213,0.257
225,478,341,136,59,0.0,32,0,0,0,23.941,33.765,148,47,211,58.588,704,367,38,38,0,129,1053,14,89,19809,2.588,1700,15,33,84,5.882,90,0.176
104,892,938,749,436,0.0,25,0,0,0,15.099,50.493,613,136,284,55.468,1808,36,69,66,0,324,3508,0,57,26518,2.512,4060,15,0,40,3.251,206,0.369
15606,10793,9986,4837,1596,0.0,245,0,25,0,23.761,35.207,4306,1893,2996,53.354,36307,56,118,298,25,73223,4163,4418,634,19182,2.155,77835,1801,1504,5673,7.511,6150,0.306
3739,7230,8151,6538,3149,0.0,1496,70,0,0,57.44,20.979,3895,805,1438,51.335,30051,3712,90,1505,25,25089,30126,2539,2048,17613,4.823,61751,548,359,2053,2.845,1980,0.426
380,1122,585,324,124,0.0,3,0,0,0,23.394,37.514,414,17,292,50.886,1774,513,8,3,0,1121,1975,601,0,27805,0.0,3612,0,10,127,6.008,127,0.249
8969,12566,9259,3001,1137,0.0,2929,107,16,0,28.735,31.729,4572,1301,2964,51.568,26758,21101,347,3740,16,18259,11237,1431,964,23238,3.397,55249,640,1007,3743,5.568,2866,0.706
1325,3786,6580,2128,1574,0.0,568,56,9,63,23.935,35.369,2575,487,685,52.526,12460,6102,130,709,27,10767,7214,2590,1792,31334,2.157,26246,301,487,2150,6.725,2040,0.655
20065,33049,43734,19846,9643,0.0,6630,2165,20,9,22.387,38.006,19460,4214,9385,51.059,97282,13113,931,8024,166,64209,108965,5415,7088,28553,1.856,198773,3844,3340,12300,5.69,10762,0.816
122,625,902,1196,397,0.0,0,0,0,0,7.36,66.044,439,12,299,54.781,1622,0,0,0,0,308,3209,156,70,39604,0.92,3587,43,0,34,1.199,85,0.279
424,1035,836,217,110,0.0,0,0,0,0,14.515,38.773,410,124,271,54.847,1826,148,0,0,0,822,3036,75,153,30269,1.533,4044,72,20,287,6.207,171,0.148
2010,8254,10882,5044,2412,0.0,318,42,0,0,17.296,44.267,3935,827,1564,52.681,21118,1829,145,642,79,5203,35513,373,1466,39898,1.864,44629,563,791,2809,6.382,2098,0.298
2560,6975,11569,5563,3437,0.0,1273,489,0,0,26.653,35.398,4543,698,1610,52.698,23038,26261,35,1443,64,11049,8461,1297,2041,34895,3.347,48704,1041,903,2820,7.798,3329,0.175
146,233,265,86,21,0.0,0,0,0,0,15.541,44.866,127,2,63,49.769,543,112,0,0,17,200,745,11,7,23365,2.22,1081,6,16,49,8.881,49,0.37
3434,1685,843,594,148,0.0,0,0,0,0,23.189,35.484,554,450,814,56.429,4951,0,0,0,0,11346,17,376,26,12205,3.626,11363,212,177,599,7.454,655,0.22
240,1112,1374,590,250,0.0,0,0,0,0,20.828,38.951,531,99,215,54.186,2490,1298,97,0,0,470,3510,27,115,27852,2.061,5435,84,153,377,4.416,92,0.166
2679,1651,1459,366,94,0.0,0,0,0,0,27.639,34.483,584,259,395,49.038,5644,992,116,0,0,8848,1206,1339,70,22467,2.384,11075,139,187,902,8.569,703,0.262
1436,3344,3258,2723,1574,0.0,416,429,0,0,18.188,48.204,1095,357,713,50.055,9037,1877,46,586,0,5257,10065,928,629,35216,2.117,18094,210,333,1024,4.289,901,0.271
204,638,2028,3245,1675,0.0,347,22,0,0,14.266,51.009,871,77,247,50.679,5815,309,0,518,0,849,9933,207,236,63481,1.323,11790,368,329,861,6.726,738,0.017
0,7,43,199,146,0.0,13,0,0,0,9.193,63.039,11,0,37,49.719,268,2,0,19,0,2,502,0,8,82188,0.938,533,9,6,27,9.006,35,0.188
372,685,542,145,86,0.0,10,0,0,0,25.489,31.555,303,57,263,54.395,1188,437,40,10,0,498,1650,211,152,20844,2.841,2605,146,34,146,3.071,64,0.537
200,589,757,291,97,0.0,0,0,0,0,18.281,45.895,257,30,96,50.105,1422,18,11,5,0,99,2681,8,44,24783,1.123,2850,34,0,207,4.07,132,0.246
964,1352,1673,460,76,0.0,79,0,0,0,25.665,35.912,422,230,335,48.656,3763,12,12,141,0,6379,809,260,0,21172,4.162,7329,143,112,588,5.949,419,0.423
1354,1952,1636,383,160,0.0,59,0,0,20,19.943,39.431,892,208,487,48.872,4148,325,66,59,0,3648,3991,139,507,20424,3.168,8113,85,135,428,5.978,335,0.592
770,2896,4086,1814,923,0.0,512,0,0,0,26.31,34.716,1723,294,802,51.209,7609,1881,36,759,0,4976,7239,506,1184,35266,2.738,15595,219,325,813,4.213,507,0.269
400,1135,3301,2474,1067,0.0,86,57,0,0,36.741,33.579,1197,256,614,52.516,7209,438,28,60,10,2729,11686,390,602,24343,2.338,15182,77,190,786,3.372,936,0.092
1143,3416,5331,2398,1487,0.0,413,35,0,0,24.772,37.779,2537,346,728,52.223,9682,2354,7,527,77,6758,9919,1619,1010,31318,2.487,20265,273,228,1176,4.989,1101,0.311
80,211,572,1492,1052,0.0,59,0,0,0,15.441,47.43,305,35,154,48.612,2739,51,0,75,0,940,4193,0,71,72718,0.544,5330,122,43,405,9.869,468,0.075
